date,hour,district,period_type,is_weekend,inflow,outflow,total_flow
2023-03-18,22,灞桥区,平峰,True,3.06,3.06,6.12
2023-03-18,22,长安区,平峰,True,2.83,2.83,5.67
2023-03-18,22,高新区,平峰,True,3.43,3.43,6.86
2023-03-18,22,经开区,平峰,True,3.69,3.69,7.39
2023-03-18,22,曲江新区,平峰,True,3.76,3.76,7.52
2023-03-18,23,新城区,平峰,True,4.97,4.97,9.93
2023-03-18,23,碑林区,平峰,True,6.86,6.86,13.71
2023-03-18,23,莲湖区,平峰,True,3.64,3.64,7.27
2023-03-18,23,雁塔区,平峰,True,5.74,5.74,11.48
2023-03-18,23,未央区,平峰,True,4.55,4.55,9.11
2023-03-18,23,灞桥区,平峰,True,4.44,4.44,8.88
2023-03-18,23,长安区,平峰,True,4.03,4.03,8.06
2023-03-18,23,高新区,平峰,True,3.99,3.99,7.99
2023-03-18,23,经开区,平峰,True,2.58,2.58,5.16
2023-03-18,23,曲江新区,平峰,True,3.41,3.41,6.83
2023-03-19,0,新城区,平峰,True,1.33,1.33,2.65
2023-03-19,0,碑林区,平峰,True,1.71,1.71,3.42
2023-03-19,0,莲湖区,平峰,True,2.1,2.1,4.19
2023-03-19,0,雁塔区,平峰,True,1.76,1.76,3.51
2023-03-19,0,未央区,平峰,True,1.28,1.28,2.55
2023-03-19,0,灞桥区,平峰,True,1.29,1.29,2.58
2023-03-19,0,长安区,平峰,True,1.23,1.23,2.46
2023-03-19,0,高新区,平峰,True,2.04,2.04,4.08
2023-03-19,0,经开区,平峰,True,1.26,1.26,2.52
2023-03-19,0,曲江新区,平峰,True,1.59,1.59,3.18
2023-03-19,1,新城区,平峰,True,2.29,2.29,4.57
2023-03-19,1,碑林区,平峰,True,2.02,2.02,4.04
2023-03-19,1,莲湖区,平峰,True,1.88,1.88,3.76
2023-03-19,1,雁塔区,平峰,True,1.57,1.57,3.13
2023-03-19,1,未央区,平峰,True,1.36,1.36,2.73
2023-03-19,1,灞桥区,平峰,True,1.18,1.18,2.37
2023-03-19,1,长安区,平峰,True,0.97,0.97,1.93
2023-03-19,1,高新区,平峰,True,1.21,1.21,2.42
2023-03-19,1,经开区,平峰,True,1.27,1.27,2.54
2023-03-19,1,曲江新区,平峰,True,1.83,1.83,3.66
2023-03-19,2,新城区,平峰,True,1.37,1.37,2.73
2023-03-19,2,碑林区,平峰,True,1.75,1.75,3.5
2023-03-19,2,莲湖区,平峰,True,2.25,2.25,4.5
2023-03-19,2,雁塔区,平峰,True,1.54,1.54,3.09
2023-03-19,2,未央区,平峰,True,0.9,0.9,1.8
2023-03-19,2,灞桥区,平峰,True,0.67,0.67,1.35
2023-03-19,2,长安区,平峰,True,1.09,1.09,2.18
2023-03-19,2,高新区,平峰,True,1.86,1.86,3.72
2023-03-19,2,经开区,平峰,True,1.57,1.57,3.14
2023-03-19,2,曲江新区,平峰,True,1.14,1.14,2.28
2023-03-19,3,新城区,平峰,True,2.62,2.62,5.23
2023-03-19,3,碑林区,平峰,True,2.09,2.09,4.18
2023-03-19,3,莲湖区,平峰,True,2.14,2.14,4.28
2023-03-19,3,雁塔区,平峰,True,1.65,1.65,3.3
2023-03-19,3,未央区,平峰,True,1.1,1.1,2.21
2023-03-19,3,灞桥区,平峰,True,0.91,0.91,1.81
2023-03-19,3,长安区,平峰,True,1.01,1.01,2.02
2023-03-19,3,高新区,平峰,True,1.16,1.16,2.31
2023-03-19,3,经开区,平峰,True,1.43,1.43,2.86
2023-03-19,3,曲江新区,平峰,True,1.23,1.23,2.47
2023-03-19,4,新城区,平峰,True,1.53,1.53,3.07
2023-03-19,4,碑林区,平峰,True,2.23,2.23,4.46
2023-03-19,4,莲湖区,平峰,True,1.35,1.35,2.71
2023-03-19,4,雁塔区,平峰,True,1.11,1.11,2.22
2023-03-19,4,未央区,平峰,True,1.44,1.44,2.88
2023-03-19,4,灞桥区,平峰,True,1.05,1.05,2.09
2023-03-19,4,长安区,平峰,True,1.42,1.42,2.83
2023-03-19,4,高新区,平峰,True,1.65,1.65,3.3
2023-03-19,4,经开区,平峰,True,1.24,1.24,2.48
2023-03-19,4,曲江新区,平峰,True,1.99,1.99,3.98
2023-03-19,5,新城区,平峰,True,1.72,1.72,3.43
2023-03-19,5,碑林区,平峰,True,2.29,2.29,4.58
2023-03-19,5,莲湖区,平峰,True,1.25,1.25,2.5
2023-03-19,5,雁塔区,平峰,True,0.93,0.93,1.86
2023-03-19,5,未央区,平峰,True,1.31,1.31,2.62
2023-03-19,5,灞桥区,平峰,True,0.62,0.62,1.24
2023-03-19,5,长安区,平峰,True,1.63,1.63,3.26
2023-03-19,5,高新区,平峰,True,2.15,2.15,4.29
2023-03-19,5,经开区,平峰,True,1.26,1.26,2.52
2023-03-19,5,曲江新区,平峰,True,1.5,1.5,3.0
2023-03-19,6,新城区,平峰,True,6.11,6.11,12.22
2023-03-19,6,碑林区,平峰,True,5.01,5.01,10.03
2023-03-19,6,莲湖区,平峰,True,5.4,5.4,10.8
2023-03-19,6,雁塔区,平峰,True,6.33,6.33,12.66
2023-03-19,6,未央区,平峰,True,3.49,3.49,6.99
2023-03-19,6,灞桥区,平峰,True,3.93,3.93,7.86
2023-03-19,6,长安区,平峰,True,2.16,2.16,4.32
2023-03-19,6,高新区,平峰,True,4.1,4.1,8.2
2023-03-19,6,经开区,平峰,True,4.53,4.53,9.06
2023-03-19,6,曲江新区,平峰,True,4.94,4.94,9.88
2023-03-19,7,新城区,早高峰,True,3.43,3.43,6.85
2023-03-19,7,碑林区,早高峰,True,4.88,4.88,9.76
2023-03-19,7,莲湖区,早高峰,True,4.76,4.76,9.51
2023-03-19,7,雁塔区,早高峰,True,6.21,6.21,12.43
2023-03-19,7,未央区,早高峰,True,5.28,5.28,10.57
2023-03-19,7,灞桥区,早高峰,True,2.39,2.39,4.78
2023-03-19,7,长安区,早高峰,True,3.92,3.92,7.84
2023-03-19,7,高新区,早高峰,True,3.27,3.27,6.54
2023-03-19,7,经开区,早高峰,True,3.01,3.01,6.02
2023-03-19,7,曲江新区,早高峰,True,5.33,5.33,10.67
2023-03-19,8,新城区,早高峰,True,5.2,5.2,10.4
2023-03-19,8,碑林区,早高峰,True,8.0,8.0,16.01
2023-03-19,8,莲湖区,早高峰,True,4.47,4.47,8.93
2023-03-19,8,雁塔区,早高峰,True,4.6,4.6,9.2
2023-03-19,8,未央区,早高峰,True,2.48,2.48,4.97
2023-03-19,8,灞桥区,早高峰,True,4.09,4.09,8.17
2023-03-19,8,长安区,早高峰,True,2.9,2.9,5.8
2023-03-19,8,高新区,早高峰,True,6.22,6.22,12.45
2023-03-19,8,经开区,早高峰,True,4.59,4.59,9.19
2023-03-19,8,曲江新区,早高峰,True,5.31,5.31,10.63
2023-03-19,9,新城区,早高峰,True,6.25,6.25,12.5
2023-03-19,9,碑林区,早高峰,True,7.6,7.6,15.2
2023-03-19,9,莲湖区,早高峰,True,6.8,6.8,13.61
2023-03-19,9,雁塔区,早高峰,True,4.45,4.45,8.9
2023-03-19,9,未央区,早高峰,True,4.99,4.99,9.98
2023-03-19,9,灞桥区,早高峰,True,2.63,2.63,5.26
2023-03-19,9,长安区,早高峰,True,2.86,2.86,5.73
2023-03-19,9,高新区,早高峰,True,4.66,4.66,9.31
2023-03-19,9,经开区,早高峰,True,2.73,2.73,5.47
2023-03-19,9,曲江新区,早高峰,True,6.15,6.15,12.3
2023-03-19,10,新城区,平峰,True,6.73,6.73,13.47
2023-03-19,10,碑林区,平峰,True,6.51,6.51,13.02
2023-03-19,10,莲湖区,平峰,True,4.83,4.83,9.67
2023-03-19,10,雁塔区,平峰,True,4.63,4.63,9.26
2023-03-19,10,未央区,平峰,True,6.42,6.42,12.84
2023-03-19,10,灞桥区,平峰,True,4.45,4.45,8.9
2023-03-19,10,长安区,平峰,True,3.2,3.2,6.4
2023-03-19,10,高新区,平峰,True,5.84,5.84,11.69
2023-03-19,10,经开区,平峰,True,2.7,2.7,5.4
2023-03-19,10,曲江新区,平峰,True,5.26,5.26,10.53
2023-03-19,11,新城区,平峰,True,7.15,7.15,14.3
2023-03-19,11,碑林区,平峰,True,5.79,5.79,11.59
2023-03-19,11,莲湖区,平峰,True,6.03,6.03,12.07
2023-03-19,11,雁塔区,平峰,True,5.77,5.77,11.55
2023-03-19,11,未央区,平峰,True,3.02,3.02,6.05
2023-03-19,11,灞桥区,平峰,True,4.45,4.45,8.89
2023-03-19,11,长安区,平峰,True,2.91,2.91,5.82
2023-03-19,11,高新区,平峰,True,5.0,5.0,9.99
2023-03-19,11,经开区,平峰,True,3.41,3.41,6.81
2023-03-19,11,曲江新区,平峰,True,4.24,4.24,8.48
2023-03-19,12,新城区,平峰,True,7.31,7.31,14.61
2023-03-19,12,碑林区,平峰,True,7.31,7.31,14.61
2023-03-19,12,莲湖区,平峰,True,10.08,10.08,20.17
2023-03-19,12,雁塔区,平峰,True,6.84,6.84,13.67
2023-03-19,12,未央区,平峰,True,4.79,4.79,9.58
2023-03-19,12,灞桥区,平峰,True,4.36,4.36,8.72
2023-03-19,12,长安区,平峰,True,4.84,4.84,9.67
2023-03-19,12,高新区,平峰,True,5.52,5.52,11.04
2023-03-19,12,经开区,平峰,True,5.18,5.18,10.35
2023-03-19,12,曲江新区,平峰,True,6.79,6.79,13.59
2023-03-19,13,新城区,平峰,True,9.68,9.68,19.37
2023-03-19,13,碑林区,平峰,True,8.2,8.2,16.4
2023-03-19,13,莲湖区,平峰,True,6.21,6.21,12.41
2023-03-19,13,雁塔区,平峰,True,6.11,6.11,12.22
2023-03-19,13,未央区,平峰,True,3.96,3.96,7.91
2023-03-19,13,灞桥区,平峰,True,3.23,3.23,6.47
2023-03-19,13,长安区,平峰,True,4.41,4.41,8.83
2023-03-19,13,高新区,平峰,True,7.04,7.04,14.09
2023-03-19,13,经开区,平峰,True,6.74,6.74,13.48
2023-03-19,13,曲江新区,平峰,True,6.33,6.33,12.65
2023-03-19,14,新城区,平峰,True,5.37,5.37,10.75
2023-03-19,14,碑林区,平峰,True,5.43,5.43,10.86
2023-03-19,14,莲湖区,平峰,True,7.3,7.3,14.59
2023-03-19,14,雁塔区,平峰,True,4.2,4.2,8.4
2023-03-19,14,未央区,平峰,True,3.95,3.95,7.89
2023-03-19,14,灞桥区,平峰,True,4.84,4.84,9.68
2023-03-19,14,长安区,平峰,True,4.55,4.55,9.09
2023-03-19,14,高新区,平峰,True,5.09,5.09,10.18
2023-03-19,14,经开区,平峰,True,2.66,2.66,5.32
2023-03-19,14,曲江新区,平峰,True,3.33,3.33,6.66
2023-03-19,15,新城区,平峰,True,6.82,6.82,13.65
2023-03-19,15,碑林区,平峰,True,5.73,5.73,11.46
2023-03-19,15,莲湖区,平峰,True,7.65,7.65,15.3
2023-03-19,15,雁塔区,平峰,True,5.82,5.82,11.65
2023-03-19,15,未央区,平峰,True,3.07,3.07,6.14
2023-03-19,15,灞桥区,平峰,True,4.45,4.45,8.9
2023-03-19,15,长安区,平峰,True,3.74,3.74,7.48
2023-03-19,15,高新区,平峰,True,5.2,5.2,10.4
2023-03-19,15,经开区,平峰,True,5.28,5.28,10.56
2023-03-19,15,曲江新区,平峰,True,3.18,3.18,6.36
2023-03-19,16,新城区,平峰,True,7.53,7.53,15.07
2023-03-19,16,碑林区,平峰,True,4.66,4.66,9.32
2023-03-19,16,莲湖区,平峰,True,5.37,5.37,10.73
2023-03-19,16,雁塔区,平峰,True,5.06,5.06,10.13
2023-03-19,16,未央区,平峰,True,4.05,4.05,8.1
2023-03-19,16,灞桥区,平峰,True,3.44,3.44,6.89
2023-03-19,16,长安区,平峰,True,3.64,3.64,7.28
2023-03-19,16,高新区,平峰,True,4.22,4.22,8.44
2023-03-19,16,经开区,平峰,True,3.28,3.28,6.56
2023-03-19,16,曲江新区,平峰,True,4.72,4.72,9.43
2023-03-19,17,新城区,晚高峰,True,6.78,6.78,13.55
2023-03-19,17,碑林区,晚高峰,True,6.91,6.91,13.82
2023-03-19,17,莲湖区,晚高峰,True,5.28,5.28,10.56
2023-03-19,17,雁塔区,晚高峰,True,7.04,7.04,14.08
2023-03-19,17,未央区,晚高峰,True,5.86,5.86,11.72
2023-03-19,17,灞桥区,晚高峰,True,4.38,4.38,8.75
2023-03-19,17,长安区,晚高峰,True,5.49,5.49,10.99
2023-03-19,17,高新区,晚高峰,True,6.55,6.55,13.11
2023-03-19,17,经开区,晚高峰,True,5.31,5.31,10.61
2023-03-19,17,曲江新区,晚高峰,True,6.52,6.52,13.03
2023-03-19,18,新城区,晚高峰,True,8.23,8.23,16.45
2023-03-19,18,碑林区,晚高峰,True,6.42,6.42,12.83
2023-03-19,18,莲湖区,晚高峰,True,8.34,8.34,16.67
2023-03-19,18,雁塔区,晚高峰,True,5.19,5.19,10.39
2023-03-19,18,未央区,晚高峰,True,5.44,5.44,10.89
2023-03-19,18,灞桥区,晚高峰,True,2.89,2.89,5.77
2023-03-19,18,长安区,晚高峰,True,4.24,4.24,8.48
2023-03-19,18,高新区,晚高峰,True,5.66,5.66,11.32
2023-03-19,18,经开区,晚高峰,True,3.28,3.28,6.56
2023-03-19,18,曲江新区,晚高峰,True,7.82,7.82,15.64
2023-03-19,19,新城区,晚高峰,True,6.04,6.04,12.08
2023-03-19,19,碑林区,晚高峰,True,5.0,5.0,10.0
2023-03-19,19,莲湖区,晚高峰,True,9.09,9.09,18.17
2023-03-19,19,雁塔区,晚高峰,True,8.13,8.13,16.25
2023-03-19,19,未央区,晚高峰,True,5.35,5.35,10.7
2023-03-19,19,灞桥区,晚高峰,True,3.23,3.23,6.46
2023-03-19,19,长安区,晚高峰,True,3.93,3.93,7.85
2023-03-19,19,高新区,晚高峰,True,4.03,4.03,8.06
2023-03-19,19,经开区,晚高峰,True,4.58,4.58,9.17
2023-03-19,19,曲江新区,晚高峰,True,7.06,7.06,14.11
2023-03-19,20,新城区,平峰,True,4.71,4.71,9.42
2023-03-19,20,碑林区,平峰,True,7.19,7.19,14.38
2023-03-19,20,莲湖区,平峰,True,6.84,6.84,13.69
2023-03-19,20,雁塔区,平峰,True,5.43,5.43,10.85
2023-03-19,20,未央区,平峰,True,4.36,4.36,8.73
2023-03-19,20,灞桥区,平峰,True,3.98,3.98,7.97
2023-03-19,20,长安区,平峰,True,3.25,3.25,6.51
2023-03-19,20,高新区,平峰,True,3.71,3.71,7.42
2023-03-19,20,经开区,平峰,True,3.57,3.57,7.13
2023-03-19,20,曲江新区,平峰,True,7.65,7.65,15.31
2023-03-19,21,新城区,平峰,True,4.02,4.02,8.03
2023-03-19,21,碑林区,平峰,True,6.58,6.58,13.16
2023-03-19,21,莲湖区,平峰,True,6.83,6.83,13.66
2023-03-19,21,雁塔区,平峰,True,6.63,6.63,13.26
2023-03-19,21,未央区,平峰,True,2.49,2.49,4.98
2023-03-19,21,灞桥区,平峰,True,3.5,3.5,7.01
2023-03-19,21,长安区,平峰,True,3.82,3.82,7.64
2023-03-19,21,高新区,平峰,True,4.72,4.72,9.45
2023-03-19,21,经开区,平峰,True,3.51,3.51,7.02
2023-03-19,21,曲江新区,平峰,True,4.39,4.39,8.78
2023-03-19,22,新城区,平峰,True,6.02,6.02,12.03
2023-03-19,22,碑林区,平峰,True,8.9,8.9,17.81
2023-03-19,22,莲湖区,平峰,True,4.84,4.84,9.69
2023-03-19,22,雁塔区,平峰,True,3.81,3.81,7.63
2023-03-19,22,未央区,平峰,True,3.8,3.8,7.6
2023-03-19,22,灞桥区,平峰,True,2.96,2.96,5.93
2023-03-19,22,长安区,平峰,True,4.25,4.25,8.5
2023-03-19,22,高新区,平峰,True,4.89,4.89,9.78
2023-03-19,22,经开区,平峰,True,4.02,4.02,8.03
2023-03-19,22,曲江新区,平峰,True,6.88,6.88,13.77
2023-03-19,23,新城区,平峰,True,5.79,5.79,11.58
2023-03-19,23,碑林区,平峰,True,4.24,4.24,8.49
2023-03-19,23,莲湖区,平峰,True,7.16,7.16,14.32
2023-03-19,23,雁塔区,平峰,True,3.11,3.11,6.22
2023-03-19,23,未央区,平峰,True,5.21,5.21,10.41
2023-03-19,23,灞桥区,平峰,True,4.77,4.77,9.55
2023-03-19,23,长安区,平峰,True,5.5,5.5,11.0
2023-03-19,23,高新区,平峰,True,2.78,2.78,5.56
2023-03-19,23,经开区,平峰,True,4.36,4.36,8.71
2023-03-19,23,曲江新区,平峰,True,6.23,6.23,12.46
2023-03-20,0,新城区,平峰,False,1.59,1.59,3.19
2023-03-20,0,碑林区,平峰,False,1.36,1.36,2.73
2023-03-20,0,莲湖区,平峰,False,0.92,0.92,1.85
2023-03-20,0,雁塔区,平峰,False,0.84,0.84,1.68
2023-03-20,0,未央区,平峰,False,0.72,0.72,1.43
2023-03-20,0,灞桥区,平峰,False,0.49,0.49,0.99
2023-03-20,0,长安区,平峰,False,0.52,0.52,1.04
2023-03-20,0,高新区,平峰,False,0.77,0.77,1.53
2023-03-20,0,经开区,平峰,False,0.71,0.71,1.42
2023-03-20,0,曲江新区,平峰,False,0.89,0.89,1.78
2023-03-20,1,新城区,平峰,False,1.24,1.24,2.48
2023-03-20,1,碑林区,平峰,False,1.26,1.26,2.52
2023-03-20,1,莲湖区,平峰,False,0.98,0.98,1.96
2023-03-20,1,雁塔区,平峰,False,1.15,1.15,2.29
2023-03-20,1,未央区,平峰,False,0.85,0.85,1.7
2023-03-20,1,灞桥区,平峰,False,0.7,0.7,1.41
2023-03-20,1,长安区,平峰,False,0.51,0.51,1.02
2023-03-20,1,高新区,平峰,False,1.07,1.07,2.14
2023-03-20,1,经开区,平峰,False,0.83,0.83,1.65
2023-03-20,1,曲江新区,平峰,False,0.7,0.7,1.41
2023-03-20,2,新城区,平峰,False,1.25,1.25,2.49
2023-03-20,2,碑林区,平峰,False,1.4,1.4,2.8
2023-03-20,2,莲湖区,平峰,False,1.14,1.14,2.28
2023-03-20,2,雁塔区,平峰,False,1.09,1.09,2.17
2023-03-20,2,未央区,平峰,False,0.93,0.93,1.85
2023-03-20,2,灞桥区,平峰,False,0.77,0.77,1.53
2023-03-20,2,长安区,平峰,False,0.58,0.58,1.15
2023-03-20,2,高新区,平峰,False,0.71,0.71,1.42
2023-03-20,2,经开区,平峰,False,0.74,0.74,1.49
2023-03-20,2,曲江新区,平峰,False,0.84,0.84,1.69
2023-03-20,3,新城区,平峰,False,1.16,1.16,2.32
2023-03-20,3,碑林区,平峰,False,1.44,1.44,2.88
2023-03-20,3,莲湖区,平峰,False,1.28,1.28,2.56
2023-03-20,3,雁塔区,平峰,False,0.75,0.75,1.5
2023-03-20,3,未央区,平峰,False,0.59,0.59,1.18
2023-03-20,3,灞桥区,平峰,False,0.55,0.55,1.09
2023-03-20,3,长安区,平峰,False,0.62,0.62,1.24
2023-03-20,3,高新区,平峰,False,0.68,0.68,1.36
2023-03-20,3,经开区,平峰,False,1.03,1.03,2.06
2023-03-20,3,曲江新区,平峰,False,0.98,0.98,1.96
2023-03-20,4,新城区,平峰,False,1.55,1.55,3.1
2023-03-20,4,碑林区,平峰,False,1.36,1.36,2.72
2023-03-20,4,莲湖区,平峰,False,1.1,1.1,2.19
2023-03-20,4,雁塔区,平峰,False,1.03,1.03,2.05
2023-03-20,4,未央区,平峰,False,1.15,1.15,2.3
2023-03-20,4,灞桥区,平峰,False,0.93,0.93,1.87
2023-03-20,4,长安区,平峰,False,0.73,0.73,1.47
2023-03-20,4,高新区,平峰,False,0.88,0.88,1.75
2023-03-20,4,经开区,平峰,False,1.23,1.23,2.47
2023-03-20,4,曲江新区,平峰,False,0.71,0.71,1.41
2023-03-20,5,新城区,平峰,False,1.05,1.05,2.1
2023-03-20,5,碑林区,平峰,False,1.78,1.78,3.56
2023-03-20,5,莲湖区,平峰,False,0.96,0.96,1.92
2023-03-20,5,雁塔区,平峰,False,0.8,0.8,1.6
2023-03-20,5,未央区,平峰,False,0.69,0.69,1.38
2023-03-20,5,灞桥区,平峰,False,0.73,0.73,1.46
2023-03-20,5,长安区,平峰,False,0.69,0.69,1.37
2023-03-20,5,高新区,平峰,False,0.78,0.78,1.55
2023-03-20,5,经开区,平峰,False,0.64,0.64,1.28
2023-03-20,5,曲江新区,平峰,False,0.97,0.97,1.93
2023-03-20,6,新城区,平峰,False,4.46,4.46,8.92
2023-03-20,6,碑林区,平峰,False,5.08,5.08,10.17
2023-03-20,6,莲湖区,平峰,False,3.21,3.21,6.42
2023-03-20,6,雁塔区,平峰,False,2.79,2.79,5.57
2023-03-20,6,未央区,平峰,False,2.16,2.16,4.31
2023-03-20,6,灞桥区,平峰,False,1.7,1.7,3.41
2023-03-20,6,长安区,平峰,False,3.18,3.18,6.35
2023-03-20,6,高新区,平峰,False,1.81,1.81,3.63
2023-03-20,6,经开区,平峰,False,2.73,2.73,5.47
2023-03-20,6,曲江新区,平峰,False,3.75,3.75,7.5
2023-03-20,7,新城区,早高峰,False,7.63,11.44,19.06
2023-03-20,7,碑林区,早高峰,False,6.45,9.67,16.12
2023-03-20,7,莲湖区,早高峰,False,7.97,11.96,19.93
2023-03-20,7,雁塔区,早高峰,False,8.0,12.0,20.0
2023-03-20,7,未央区,早高峰,False,6.17,9.25,15.42
2023-03-20,7,灞桥区,早高峰,False,5.11,7.66,12.77
2023-03-20,7,长安区,早高峰,False,6.23,9.35,15.58
2023-03-20,7,高新区,早高峰,False,9.0,6.0,15.0
2023-03-20,7,经开区,早高峰,False,7.95,5.3,13.25
2023-03-20,7,曲江新区,早高峰,False,5.17,7.75,12.92
2023-03-20,8,新城区,早高峰,False,5.63,8.44,14.06
2023-03-20,8,碑林区,早高峰,False,7.19,10.78,17.96
2023-03-20,8,莲湖区,早高峰,False,10.89,16.33,27.22
2023-03-20,8,雁塔区,早高峰,False,8.01,12.01,20.02
2023-03-20,8,未央区,早高峰,False,6.07,9.11,15.19
2023-03-20,8,灞桥区,早高峰,False,3.95,5.93,9.88
2023-03-20,8,长安区,早高峰,False,5.99,8.98,14.97
2023-03-20,8,高新区,早高峰,False,10.79,7.19,17.98
2023-03-20,8,经开区,早高峰,False,8.3,5.53,13.83
2023-03-20,8,曲江新区,早高峰,False,5.6,8.41,14.01
2023-03-20,9,新城区,早高峰,False,6.96,10.44,17.4
2023-03-20,9,碑林区,早高峰,False,9.22,13.83,23.06
2023-03-20,9,莲湖区,早高峰,False,5.28,7.93,13.21
2023-03-20,9,雁塔区,早高峰,False,6.14,9.21,15.35
2023-03-20,9,未央区,早高峰,False,4.85,7.28,12.13
2023-03-20,9,灞桥区,早高峰,False,3.88,5.81,9.69
2023-03-20,9,长安区,早高峰,False,4.32,6.48,10.81
2023-03-20,9,高新区,早高峰,False,7.06,4.71,11.77
2023-03-20,9,经开区,早高峰,False,6.77,4.51,11.29
2023-03-20,9,曲江新区,早高峰,False,4.9,7.35,12.24
2023-03-20,10,新城区,平峰,False,2.18,2.18,4.36
2023-03-20,10,碑林区,平峰,False,2.81,2.81,5.63
2023-03-20,10,莲湖区,平峰,False,2.77,2.77,5.54
2023-03-20,10,雁塔区,平峰,False,2.0,2.0,4.0
2023-03-20,10,未央区,平峰,False,2.87,2.87,5.73
2023-03-20,10,灞桥区,平峰,False,2.9,2.9,5.8
2023-03-20,10,长安区,平峰,False,3.48,3.48,6.96
2023-03-20,10,高新区,平峰,False,3.63,3.63,7.26
2023-03-20,10,经开区,平峰,False,2.04,2.04,4.09
2023-03-20,10,曲江新区,平峰,False,2.87,2.87,5.74
2023-03-20,11,新城区,平峰,False,4.17,4.17,8.34
2023-03-20,11,碑林区,平峰,False,3.88,3.88,7.77
2023-03-20,11,莲湖区,平峰,False,2.38,2.38,4.75
2023-03-20,11,雁塔区,平峰,False,3.15,3.15,6.31
2023-03-20,11,未央区,平峰,False,2.37,2.37,4.73
2023-03-20,11,灞桥区,平峰,False,2.65,2.65,5.3
2023-03-20,11,长安区,平峰,False,2.12,2.12,4.24
2023-03-20,11,高新区,平峰,False,3.77,3.77,7.54
2023-03-20,11,经开区,平峰,False,3.24,3.24,6.48
2023-03-20,11,曲江新区,平峰,False,3.04,3.04,6.07
2023-03-20,12,新城区,平峰,False,4.33,4.33,8.65
2023-03-20,12,碑林区,平峰,False,5.86,5.86,11.72
2023-03-20,12,莲湖区,平峰,False,7.31,7.31,14.63
2023-03-20,12,雁塔区,平峰,False,3.98,3.98,7.96
2023-03-20,12,未央区,平峰,False,4.1,4.1,8.2
2023-03-20,12,灞桥区,平峰,False,2.01,2.01,4.01
2023-03-20,12,长安区,平峰,False,3.23,3.23,6.47
2023-03-20,12,高新区,平峰,False,3.87,3.87,7.75
2023-03-20,12,经开区,平峰,False,3.33,3.33,6.66
2023-03-20,12,曲江新区,平峰,False,5.41,5.41,10.83
2023-03-20,13,新城区,平峰,False,5.54,5.54,11.08
2023-03-20,13,碑林区,平峰,False,6.1,6.1,12.21
2023-03-20,13,莲湖区,平峰,False,4.53,4.53,9.06
2023-03-20,13,雁塔区,平峰,False,5.12,5.12,10.24
2023-03-20,13,未央区,平峰,False,4.19,4.19,8.38
2023-03-20,13,灞桥区,平峰,False,2.63,2.63,5.26
2023-03-20,13,长安区,平峰,False,2.86,2.86,5.73
2023-03-20,13,高新区,平峰,False,5.52,5.52,11.05
2023-03-20,13,经开区,平峰,False,4.23,4.23,8.45
2023-03-20,13,曲江新区,平峰,False,5.2,5.2,10.4
2023-03-20,14,新城区,平峰,False,3.83,3.83,7.66
2023-03-20,14,碑林区,平峰,False,2.48,2.48,4.96
2023-03-20,14,莲湖区,平峰,False,3.2,3.2,6.41
2023-03-20,14,雁塔区,平峰,False,4.04,4.04,8.07
2023-03-20,14,未央区,平峰,False,3.59,3.59,7.19
2023-03-20,14,灞桥区,平峰,False,2.19,2.19,4.37
2023-03-20,14,长安区,平峰,False,2.47,2.47,4.93
2023-03-20,14,高新区,平峰,False,2.19,2.19,4.38
2023-03-20,14,经开区,平峰,False,2.04,2.04,4.07
2023-03-20,14,曲江新区,平峰,False,2.98,2.98,5.95
2023-03-20,15,新城区,平峰,False,3.97,3.97,7.94
2023-03-20,15,碑林区,平峰,False,4.03,4.03,8.05
2023-03-20,15,莲湖区,平峰,False,3.33,3.33,6.65
2023-03-20,15,雁塔区,平峰,False,3.66,3.66,7.32
2023-03-20,15,未央区,平峰,False,3.66,3.66,7.31
2023-03-20,15,灞桥区,平峰,False,2.51,2.51,5.01
2023-03-20,15,长安区,平峰,False,1.98,1.98,3.97
2023-03-20,15,高新区,平峰,False,4.31,4.31,8.62
2023-03-20,15,经开区,平峰,False,3.56,3.56,7.12
2023-03-20,15,曲江新区,平峰,False,2.01,2.01,4.01
2023-03-20,16,新城区,平峰,False,2.97,2.97,5.94
2023-03-20,16,碑林区,平峰,False,3.11,3.11,6.22
2023-03-20,16,莲湖区,平峰,False,4.0,4.0,7.99
2023-03-20,16,雁塔区,平峰,False,3.34,3.34,6.68
2023-03-20,16,未央区,平峰,False,1.94,1.94,3.88
2023-03-20,16,灞桥区,平峰,False,3.22,3.22,6.45
2023-03-20,16,长安区,平峰,False,3.27,3.27,6.54
2023-03-20,16,高新区,平峰,False,3.97,3.97,7.94
2023-03-20,16,经开区,平峰,False,2.66,2.66,5.32
2023-03-20,16,曲江新区,平峰,False,2.77,2.77,5.53
2023-03-20,17,新城区,晚高峰,False,9.46,6.3,15.76
2023-03-20,17,碑林区,晚高峰,False,8.65,5.77,14.42
2023-03-20,17,莲湖区,晚高峰,False,13.72,9.15,22.87
2023-03-20,17,雁塔区,晚高峰,False,7.58,5.05,12.63
2023-03-20,17,未央区,晚高峰,False,5.88,3.92,9.79
2023-03-20,17,灞桥区,晚高峰,False,5.42,3.62,9.04
2023-03-20,17,长安区,晚高峰,False,4.65,3.1,7.76
2023-03-20,17,高新区,晚高峰,False,5.46,8.18,13.64
