date,hour,district,road_name,congestion_index,avg_speed,is_weekend,transport_type,passenger_flow
2023-03-22,20,未央区,凤城路,5.88,42.91,False,,
2023-03-22,20,未央区,太华路,7.05,11.74,False,,
2023-03-22,20,未央区,文景路,5.88,31.89,False,,
2023-03-22,20,长安区,长安大学城,5.88,35.77,False,,
2023-03-22,20,长安区,西部大道,4.7,41.04,False,,
2023-03-22,20,长安区,子午大道,5.88,39.25,False,,
2023-03-22,20,长安区,常宁路,4.7,26.68,False,,
2023-03-22,20,高新区,科技路,8.23,21.85,False,,
2023-03-22,20,高新区,高新路,7.05,21.27,False,,
2023-03-22,20,高新区,丈八路,5.88,36.88,False,,
2023-03-22,20,高新区,唐延路,7.05,21.63,False,,
2023-03-22,20,曲江新区,雁展路,7.05,11.2,False,,
2023-03-22,20,曲江新区,曲江池西路,5.88,32.01,False,,
2023-03-22,20,曲江新区,慈恩路,4.7,44.77,False,,
2023-03-22,20,曲江新区,曲江池东路,5.88,33.29,False,,
2023-03-22,20,,,,,False,地铁,8.56
2023-03-22,20,,,,,False,公交,6.79
2023-03-22,21,新城区,解放路,7.69,14.39,False,,
2023-03-22,21,新城区,长乐路,6.59,20.28,False,,
2023-03-22,21,新城区,韩森路,5.5,32.47,False,,
2023-03-22,21,新城区,民乐路,6.59,10.95,False,,
2023-03-22,21,碑林区,南大街,8.79,23.2,False,,
2023-03-22,21,碑林区,东大街,7.69,11.46,False,,
2023-03-22,21,碑林区,西大街,7.69,13.56,False,,
2023-03-22,21,碑林区,北大街,7.69,15.41,False,,
2023-03-22,21,莲湖区,北院门,7.69,17.11,False,,
2023-03-22,21,莲湖区,环城西路,6.59,23.65,False,,
2023-03-22,21,莲湖区,劳动路,6.59,18.53,False,,
2023-03-22,21,莲湖区,大兴路,5.5,29.18,False,,
2023-03-22,21,雁塔区,小寨路,8.79,20.05,False,,
2023-03-22,21,雁塔区,雁塔路,6.59,14.31,False,,
2023-03-22,21,雁塔区,长安路,7.69,17.8,False,,
2023-03-22,21,雁塔区,含光路,6.59,21.21,False,,
2023-03-22,21,未央区,未央路,6.59,19.29,False,,
2023-03-22,21,未央区,凤城路,5.5,31.89,False,,
2023-03-22,21,未央区,太华路,6.59,17.91,False,,
2023-03-22,21,未央区,文景路,5.5,31.64,False,,
2023-03-22,21,长安区,长安大学城,5.5,26.49,False,,
2023-03-22,21,长安区,西部大道,4.4,27.34,False,,
2023-03-22,21,长安区,子午大道,5.5,25.04,False,,
2023-03-22,21,长安区,常宁路,4.4,40.65,False,,
2023-03-22,21,高新区,科技路,7.69,21.8,False,,
2023-03-22,21,高新区,高新路,6.59,15.5,False,,
2023-03-22,21,高新区,丈八路,5.5,41.53,False,,
2023-03-22,21,高新区,唐延路,6.59,10.4,False,,
2023-03-22,21,曲江新区,雁展路,6.59,16.33,False,,
2023-03-22,21,曲江新区,曲江池西路,5.5,28.8,False,,
2023-03-22,21,曲江新区,慈恩路,4.4,36.29,False,,
2023-03-22,21,曲江新区,曲江池东路,5.5,43.62,False,,
2023-03-22,21,,,,,False,地铁,7.58
2023-03-22,21,,,,,False,公交,5.79
2023-03-22,22,新城区,解放路,4.89,38.98,False,,
2023-03-22,22,新城区,长乐路,4.19,37.31,False,,
2023-03-22,22,新城区,韩森路,3.5,26.11,False,,
2023-03-22,22,新城区,民乐路,4.19,25.56,False,,
2023-03-22,22,碑林区,南大街,5.59,26.62,False,,
2023-03-22,22,碑林区,东大街,4.89,34.47,False,,
2023-03-22,22,碑林区,西大街,4.89,32.3,False,,
2023-03-22,22,碑林区,北大街,4.89,32.25,False,,
2023-03-22,22,莲湖区,北院门,4.89,44.14,False,,
2023-03-22,22,莲湖区,环城西路,4.19,44.06,False,,
2023-03-22,22,莲湖区,劳动路,4.19,39.9,False,,
2023-03-22,22,莲湖区,大兴路,3.5,36.58,False,,
2023-03-22,22,雁塔区,小寨路,5.59,30.19,False,,
2023-03-22,22,雁塔区,雁塔路,4.19,31.1,False,,
2023-03-22,22,雁塔区,长安路,4.89,27.44,False,,
2023-03-22,22,雁塔区,含光路,4.19,39.91,False,,
2023-03-22,22,未央区,未央路,4.19,43.03,False,,
2023-03-22,22,未央区,凤城路,3.5,40.22,False,,
2023-03-22,22,未央区,太华路,4.19,35.61,False,,
2023-03-22,22,未央区,文景路,3.5,43.94,False,,
2023-03-22,22,长安区,长安大学城,3.5,29.85,False,,
2023-03-22,22,长安区,西部大道,2.8,46.09,False,,
2023-03-22,22,长安区,子午大道,3.5,37.51,False,,
2023-03-22,22,长安区,常宁路,2.8,49.27,False,,
2023-03-22,22,高新区,科技路,4.89,30.77,False,,
2023-03-22,22,高新区,高新路,4.19,44.18,False,,
2023-03-22,22,高新区,丈八路,3.5,38.94,False,,
2023-03-22,22,高新区,唐延路,4.19,44.09,False,,
2023-03-22,22,曲江新区,雁展路,4.19,27.84,False,,
2023-03-22,22,曲江新区,曲江池西路,3.5,27.38,False,,
2023-03-22,22,曲江新区,慈恩路,2.8,57.53,False,,
2023-03-22,22,曲江新区,曲江池东路,3.5,26.87,False,,
2023-03-22,22,,,,,False,地铁,4.64
2023-03-22,22,,,,,False,公交,3.55
2023-03-22,23,新城区,解放路,6.3,16.14,False,,
2023-03-22,23,新城区,长乐路,5.4,26.91,False,,
2023-03-22,23,新城区,韩森路,4.5,41.57,False,,
2023-03-22,23,新城区,民乐路,5.4,25.23,False,,
2023-03-22,23,碑林区,南大街,7.19,10.97,False,,
2023-03-22,23,碑林区,东大街,6.3,21.46,False,,
2023-03-22,23,碑林区,西大街,6.3,24.76,False,,
2023-03-22,23,碑林区,北大街,6.3,22.75,False,,
2023-03-22,23,莲湖区,北院门,6.3,21.62,False,,
2023-03-22,23,莲湖区,环城西路,5.4,33.7,False,,
2023-03-22,23,莲湖区,劳动路,5.4,44.19,False,,
2023-03-22,23,莲湖区,大兴路,4.5,25.94,False,,
2023-03-22,23,雁塔区,小寨路,7.19,20.67,False,,
2023-03-22,23,雁塔区,雁塔路,5.4,31.08,False,,
2023-03-22,23,雁塔区,长安路,6.3,12.93,False,,
2023-03-22,23,雁塔区,含光路,5.4,44.05,False,,
2023-03-22,23,未央区,未央路,5.4,26.23,False,,
2023-03-22,23,未央区,凤城路,4.5,34.88,False,,
2023-03-22,23,未央区,太华路,5.4,33.74,False,,
2023-03-22,23,未央区,文景路,4.5,38.64,False,,
2023-03-22,23,长安区,长安大学城,4.5,27.27,False,,
2023-03-22,23,长安区,西部大道,3.6,38.36,False,,
2023-03-22,23,长安区,子午大道,4.5,28.87,False,,
2023-03-22,23,长安区,常宁路,3.6,27.72,False,,
2023-03-22,23,高新区,科技路,6.3,19.57,False,,
2023-03-22,23,高新区,高新路,5.4,29.53,False,,
2023-03-22,23,高新区,丈八路,4.5,31.91,False,,
2023-03-22,23,高新区,唐延路,5.4,42.33,False,,
2023-03-22,23,曲江新区,雁展路,5.4,30.28,False,,
2023-03-22,23,曲江新区,曲江池西路,4.5,42.64,False,,
2023-03-22,23,曲江新区,慈恩路,3.6,40.69,False,,
2023-03-22,23,曲江新区,曲江池东路,4.5,42.1,False,,
2023-03-22,23,,,,,False,地铁,5.82
2023-03-22,23,,,,,False,公交,5.55
2023-03-23,0,新城区,解放路,1.94,59.41,False,,
2023-03-23,0,新城区,长乐路,1.66,48.99,False,,
2023-03-23,0,新城区,韩森路,1.38,56.4,False,,
2023-03-23,0,新城区,民乐路,1.66,47.42,False,,
2023-03-23,0,碑林区,南大街,2.21,57.4,False,,
2023-03-23,0,碑林区,东大街,1.94,55.36,False,,
2023-03-23,0,碑林区,西大街,1.94,49.09,False,,
2023-03-23,0,碑林区,北大街,1.94,45.86,False,,
2023-03-23,0,莲湖区,北院门,1.94,54.01,False,,
2023-03-23,0,莲湖区,环城西路,1.66,45.46,False,,
2023-03-23,0,莲湖区,劳动路,1.66,53.21,False,,
2023-03-23,0,莲湖区,大兴路,1.38,59.35,False,,
2023-03-23,0,雁塔区,小寨路,2.21,56.45,False,,
2023-03-23,0,雁塔区,雁塔路,1.66,59.0,False,,
2023-03-23,0,雁塔区,长安路,1.94,54.82,False,,
2023-03-23,0,雁塔区,含光路,1.66,55.11,False,,
2023-03-23,0,未央区,未央路,1.66,57.61,False,,
2023-03-23,0,未央区,凤城路,1.38,56.91,False,,
2023-03-23,0,未央区,太华路,1.66,46.34,False,,
2023-03-23,0,未央区,文景路,1.38,52.45,False,,
2023-03-23,0,长安区,长安大学城,1.38,58.94,False,,
2023-03-23,0,长安区,西部大道,1.11,48.57,False,,
2023-03-23,0,长安区,子午大道,1.38,52.23,False,,
2023-03-23,0,长安区,常宁路,1.11,47.8,False,,
2023-03-23,0,高新区,科技路,1.94,55.27,False,,
2023-03-23,0,高新区,高新路,1.66,59.01,False,,
2023-03-23,0,高新区,丈八路,1.38,46.01,False,,
2023-03-23,0,高新区,唐延路,1.66,45.37,False,,
2023-03-23,0,曲江新区,雁展路,1.66,47.17,False,,
2023-03-23,0,曲江新区,曲江池西路,1.38,47.45,False,,
2023-03-23,0,曲江新区,慈恩路,1.11,54.94,False,,
2023-03-23,0,曲江新区,曲江池东路,1.38,54.76,False,,
2023-03-23,0,,,,,False,地铁,2.2
2023-03-23,0,,,,,False,公交,1.52
2023-03-23,1,新城区,解放路,1.77,58.12,False,,
2023-03-23,1,新城区,长乐路,1.52,55.87,False,,
2023-03-23,1,新城区,韩森路,1.26,54.05,False,,
2023-03-23,1,新城区,民乐路,1.52,45.39,False,,
2023-03-23,1,碑林区,南大街,2.02,52.39,False,,
2023-03-23,1,碑林区,东大街,1.77,47.21,False,,
2023-03-23,1,碑林区,西大街,1.77,55.83,False,,
2023-03-23,1,碑林区,北大街,1.77,48.63,False,,
2023-03-23,1,莲湖区,北院门,1.77,46.57,False,,
2023-03-23,1,莲湖区,环城西路,1.52,52.26,False,,
2023-03-23,1,莲湖区,劳动路,1.52,49.56,False,,
2023-03-23,1,莲湖区,大兴路,1.26,58.17,False,,
2023-03-23,1,雁塔区,小寨路,2.02,45.71,False,,
2023-03-23,1,雁塔区,雁塔路,1.52,50.99,False,,
2023-03-23,1,雁塔区,长安路,1.77,55.26,False,,
2023-03-23,1,雁塔区,含光路,1.52,52.43,False,,
2023-03-23,1,未央区,未央路,1.52,51.94,False,,
2023-03-23,1,未央区,凤城路,1.26,47.17,False,,
2023-03-23,1,未央区,太华路,1.52,50.21,False,,
2023-03-23,1,未央区,文景路,1.26,53.87,False,,
2023-03-23,1,长安区,长安大学城,1.26,55.8,False,,
2023-03-23,1,长安区,西部大道,1.01,49.04,False,,
2023-03-23,1,长安区,子午大道,1.26,50.21,False,,
2023-03-23,1,长安区,常宁路,1.01,48.22,False,,
2023-03-23,1,高新区,科技路,1.77,50.09,False,,
2023-03-23,1,高新区,高新路,1.52,46.58,False,,
2023-03-23,1,高新区,丈八路,1.26,45.99,False,,
2023-03-23,1,高新区,唐延路,1.52,49.36,False,,
2023-03-23,1,曲江新区,雁展路,1.52,45.4,False,,
2023-03-23,1,曲江新区,曲江池西路,1.26,45.83,False,,
2023-03-23,1,曲江新区,慈恩路,1.01,51.01,False,,
2023-03-23,1,曲江新区,曲江池东路,1.26,46.81,False,,
2023-03-23,1,,,,,False,地铁,1.74
2023-03-23,1,,,,,False,公交,1.45
2023-03-23,2,新城区,解放路,2.11,59.65,False,,
2023-03-23,2,新城区,长乐路,1.81,53.3,False,,
2023-03-23,2,新城区,韩森路,1.51,47.16,False,,
2023-03-23,2,新城区,民乐路,1.81,58.17,False,,
2023-03-23,2,碑林区,南大街,2.41,46.45,False,,
2023-03-23,2,碑林区,东大街,2.11,51.54,False,,
2023-03-23,2,碑林区,西大街,2.11,49.41,False,,
2023-03-23,2,碑林区,北大街,2.11,58.94,False,,
2023-03-23,2,莲湖区,北院门,2.11,54.39,False,,
2023-03-23,2,莲湖区,环城西路,1.81,51.12,False,,
2023-03-23,2,莲湖区,劳动路,1.81,45.16,False,,
2023-03-23,2,莲湖区,大兴路,1.51,46.89,False,,
2023-03-23,2,雁塔区,小寨路,2.41,46.47,False,,
2023-03-23,2,雁塔区,雁塔路,1.81,52.91,False,,
2023-03-23,2,雁塔区,长安路,2.11,53.21,False,,
2023-03-23,2,雁塔区,含光路,1.81,57.68,False,,
2023-03-23,2,未央区,未央路,1.81,48.07,False,,
2023-03-23,2,未央区,凤城路,1.51,57.34,False,,
2023-03-23,2,未央区,太华路,1.81,53.55,False,,
2023-03-23,2,未央区,文景路,1.51,53.37,False,,
2023-03-23,2,长安区,长安大学城,1.51,51.7,False,,
2023-03-23,2,长安区,西部大道,1.21,59.55,False,,
2023-03-23,2,长安区,子午大道,1.51,56.27,False,,
2023-03-23,2,长安区,常宁路,1.21,52.96,False,,
2023-03-23,2,高新区,科技路,2.11,53.26,False,,
2023-03-23,2,高新区,高新路,1.81,57.74,False,,
2023-03-23,2,高新区,丈八路,1.51,49.33,False,,
2023-03-23,2,高新区,唐延路,1.81,48.52,False,,
2023-03-23,2,曲江新区,雁展路,1.81,56.38,False,,
2023-03-23,2,曲江新区,曲江池西路,1.51,51.8,False,,
2023-03-23,2,曲江新区,慈恩路,1.21,49.86,False,,
2023-03-23,2,曲江新区,曲江池东路,1.51,57.15,False,,
2023-03-23,2,,,,,False,地铁,2.09
2023-03-23,2,,,,,False,公交,1.77
2023-03-23,3,新城区,解放路,2.83,55.24,False,,
2023-03-23,3,新城区,长乐路,2.43,54.01,False,,
2023-03-23,3,新城区,韩森路,2.02,59.89,False,,
2023-03-23,3,新城区,民乐路,2.43,54.45,False,,
2023-03-23,3,碑林区,南大街,3.24,29.69,False,,
2023-03-23,3,碑林区,东大街,2.83,56.81,False,,
2023-03-23,3,碑林区,西大街,2.83,54.5,False,,
2023-03-23,3,碑林区,北大街,2.83,45.69,False,,
2023-03-23,3,莲湖区,北院门,2.83,47.77,False,,
2023-03-23,3,莲湖区,环城西路,2.43,50.96,False,,
2023-03-23,3,莲湖区,劳动路,2.43,59.69,False,,
2023-03-23,3,莲湖区,大兴路,2.02,50.12,False,,
2023-03-23,3,雁塔区,小寨路,3.24,30.33,False,,
2023-03-23,3,雁塔区,雁塔路,2.43,53.0,False,,
2023-03-23,3,雁塔区,长安路,2.83,46.24,False,,
2023-03-23,3,雁塔区,含光路,2.43,49.8,False,,
2023-03-23,3,未央区,未央路,2.43,53.1,False,,
2023-03-23,3,未央区,凤城路,2.02,53.63,False,,
2023-03-23,3,未央区,太华路,2.43,46.91,False,,
2023-03-23,3,未央区,文景路,2.02,54.37,False,,
2023-03-23,3,长安区,长安大学城,2.02,49.75,False,,
2023-03-23,3,长安区,西部大道,1.62,45.59,False,,
2023-03-23,3,长安区,子午大道,2.02,54.18,False,,
2023-03-23,3,长安区,常宁路,1.62,51.2,False,,
2023-03-23,3,高新区,科技路,2.83,59.26,False,,
2023-03-23,3,高新区,高新路,2.43,48.56,False,,
2023-03-23,3,高新区,丈八路,2.02,58.98,False,,
2023-03-23,3,高新区,唐延路,2.43,48.22,False,,
2023-03-23,3,曲江新区,雁展路,2.43,46.89,False,,
2023-03-23,3,曲江新区,曲江池西路,2.02,57.09,False,,
2023-03-23,3,曲江新区,慈恩路,1.62,51.98,False,,
2023-03-23,3,曲江新区,曲江池东路,2.02,55.37,False,,
2023-03-23,3,,,,,False,地铁,3.34
2023-03-23,3,,,,,False,公交,2.7
2023-03-23,4,新城区,解放路,1.62,56.58,False,,
2023-03-23,4,新城区,长乐路,1.39,47.21,False,,
2023-03-23,4,新城区,韩森路,1.16,56.03,False,,
2023-03-23,4,新城区,民乐路,1.39,52.32,False,,
2023-03-23,4,碑林区,南大街,1.85,52.47,False,,
2023-03-23,4,碑林区,东大街,1.62,49.16,False,,
2023-03-23,4,碑林区,西大街,1.62,48.42,False,,
2023-03-23,4,碑林区,北大街,1.62,52.8,False,,
2023-03-23,4,莲湖区,北院门,1.62,55.54,False,,
2023-03-23,4,莲湖区,环城西路,1.39,53.53,False,,
2023-03-23,4,莲湖区,劳动路,1.39,58.58,False,,
2023-03-23,4,莲湖区,大兴路,1.16,51.21,False,,
2023-03-23,4,雁塔区,小寨路,1.85,48.69,False,,
2023-03-23,4,雁塔区,雁塔路,1.39,47.84,False,,
2023-03-23,4,雁塔区,长安路,1.62,57.12,False,,
2023-03-23,4,雁塔区,含光路,1.39,56.92,False,,
2023-03-23,4,未央区,未央路,1.39,56.31,False,,
2023-03-23,4,未央区,凤城路,1.16,59.55,False,,
2023-03-23,4,未央区,太华路,1.39,56.58,False,,
2023-03-23,4,未央区,文景路,1.16,58.56,False,,
2023-03-23,4,长安区,长安大学城,1.16,53.79,False,,
2023-03-23,4,长安区,西部大道,1.0,55.11,False,,
2023-03-23,4,长安区,子午大道,1.16,45.07,False,,
2023-03-23,4,长安区,常宁路,1.0,47.12,False,,
2023-03-23,4,高新区,科技路,1.62,57.4,False,,
2023-03-23,4,高新区,高新路,1.39,54.52,False,,
2023-03-23,4,高新区,丈八路,1.16,56.98,False,,
2023-03-23,4,高新区,唐延路,1.39,50.97,False,,
2023-03-23,4,曲江新区,雁展路,1.39,52.92,False,,
2023-03-23,4,曲江新区,曲江池西路,1.16,58.1,False,,
2023-03-23,4,曲江新区,慈恩路,1.0,56.25,False,,
2023-03-23,4,曲江新区,曲江池东路,1.16,50.69,False,,
2023-03-23,4,,,,,False,地铁,1.69
2023-03-23,4,,,,,False,公交,1.39
2023-03-23,5,新城区,解放路,2.38,50.33,False,,
2023-03-23,5,新城区,长乐路,2.04,54.47,False,,
2023-03-23,5,新城区,韩森路,1.7,48.42,False,,
2023-03-23,5,新城区,民乐路,2.04,47.85,False,,
2023-03-23,5,碑林区,南大街,2.72,51.6,False,,
2023-03-23,5,碑林区,东大街,2.38,49.78,False,,
2023-03-23,5,碑林区,西大街,2.38,53.19,False,,
2023-03-23,5,碑林区,北大街,2.38,50.74,False,,
2023-03-23,5,莲湖区,北院门,2.38,49.0,False,,
2023-03-23,5,莲湖区,环城西路,2.04,52.71,False,,
2023-03-23,5,莲湖区,劳动路,2.04,45.71,False,,
2023-03-23,5,莲湖区,大兴路,1.7,55.36,False,,
2023-03-23,5,雁塔区,小寨路,2.72,51.4,False,,
2023-03-23,5,雁塔区,雁塔路,2.04,58.48,False,,
2023-03-23,5,雁塔区,长安路,2.38,55.23,False,,
2023-03-23,5,雁塔区,含光路,2.04,45.24,False,,
2023-03-23,5,未央区,未央路,2.04,54.37,False,,
2023-03-23,5,未央区,凤城路,1.7,46.37,False,,
2023-03-23,5,未央区,太华路,2.04,48.19,False,,
2023-03-23,5,未央区,文景路,1.7,56.18,False,,
2023-03-23,5,长安区,长安大学城,1.7,49.52,False,,
2023-03-23,5,长安区,西部大道,1.36,47.23,False,,
2023-03-23,5,长安区,子午大道,1.7,45.87,False,,
2023-03-23,5,长安区,常宁路,1.36,55.87,False,,
2023-03-23,5,高新区,科技路,2.38,48.25,False,,
2023-03-23,5,高新区,高新路,2.04,52.67,False,,
2023-03-23,5,高新区,丈八路,1.7,45.95,False,,
2023-03-23,5,高新区,唐延路,2.04,49.36,False,,
2023-03-23,5,曲江新区,雁展路,2.04,46.52,False,,
2023-03-23,5,曲江新区,曲江池西路,1.7,58.83,False,,
2023-03-23,5,曲江新区,慈恩路,1.36,51.41,False,,
2023-03-23,5,曲江新区,曲江池东路,1.7,53.99,False,,
2023-03-23,5,,,,,False,地铁,2.57
2023-03-23,5,,,,,False,公交,1.99
2023-03-23,6,新城区,解放路,6.41,10.74,False,,
2023-03-23,6,新城区,长乐路,5.5,37.23,False,,
2023-03-23,6,新城区,韩森路,4.58,39.16,False,,
2023-03-23,6,新城区,民乐路,5.5,26.16,False,,
2023-03-23,6,碑林区,南大街,7.33,22.41,False,,
2023-03-23,6,碑林区,东大街,6.41,18.22,False,,
2023-03-23,6,碑林区,西大街,6.41,20.08,False,,
2023-03-23,6,碑林区,北大街,6.41,12.16,False,,
2023-03-23,6,莲湖区,北院门,6.41,12.43,False,,
2023-03-23,6,莲湖区,环城西路,5.5,33.39,False,,
2023-03-23,6,莲湖区,劳动路,5.5,31.85,False,,
2023-03-23,6,莲湖区,大兴路,4.58,36.2,False,,
2023-03-23,6,雁塔区,小寨路,7.33,22.37,False,,
2023-03-23,6,雁塔区,雁塔路,5.5,36.68,False,,
2023-03-23,6,雁塔区,长安路,6.41,13.49,False,,
2023-03-23,6,雁塔区,含光路,5.5,30.17,False,,
2023-03-23,6,未央区,未央路,5.5,27.58,False,,
2023-03-23,6,未央区,凤城路,4.58,27.44,False,,
2023-03-23,6,未央区,太华路,5.5,25.93,False,,
2023-03-23,6,未央区,文景路,4.58,26.51,False,,
2023-03-23,6,长安区,长安大学城,4.58,28.94,False,,
2023-03-23,6,长安区,西部大道,3.67,31.89,False,,
2023-03-23,6,长安区,子午大道,4.58,43.67,False,,
2023-03-23,6,长安区,常宁路,3.67,30.97,False,,
2023-03-23,6,高新区,科技路,6.41,21.04,False,,
2023-03-23,6,高新区,高新路,5.5,28.15,False,,
2023-03-23,6,高新区,丈八路,4.58,32.16,False,,
2023-03-23,6,高新区,唐延路,5.5,26.49,False,,
2023-03-23,6,曲江新区,雁展路,5.5,39.77,False,,
2023-03-23,6,曲江新区,曲江池西路,4.58,37.68,False,,
2023-03-23,6,曲江新区,慈恩路,3.67,42.34,False,,
2023-03-23,6,曲江新区,曲江池东路,4.58,25.47,False,,
2023-03-23,6,,,,,False,地铁,6.01
2023-03-23,6,,,,,False,公交,4.81
2023-03-23,7,新城区,解放路,10.0,20.86,False,,
2023-03-23,7,新城区,长乐路,10.0,11.57,False,,
2023-03-23,7,新城区,韩森路,8.63,16.09,False,,
2023-03-23,7,新城区,民乐路,10.0,10.3,False,,
2023-03-23,7,碑林区,南大街,10.0,10.27,False,,
2023-03-23,7,碑林区,东大街,10.0,16.78,False,,
2023-03-23,7,碑林区,西大街,10.0,15.96,False,,
2023-03-23,7,碑林区,北大街,10.0,23.09,False,,
2023-03-23,7,莲湖区,北院门,10.0,17.81,False,,
2023-03-23,7,莲湖区,环城西路,10.0,14.83,False,,
2023-03-23,7,莲湖区,劳动路,10.0,15.34,False,,
2023-03-23,7,莲湖区,大兴路,8.63,17.76,False,,
2023-03-23,7,雁塔区,小寨路,10.0,23.0,False,,
2023-03-23,7,雁塔区,雁塔路,10.0,24.82,False,,
2023-03-23,7,雁塔区,长安路,10.0,19.73,False,,
2023-03-23,7,雁塔区,含光路,10.0,12.51,False,,
2023-03-23,7,未央区,未央路,10.0,19.61,False,,
2023-03-23,7,未央区,凤城路,8.63,11.08,False,,
2023-03-23,7,未央区,太华路,10.0,14.37,False,,
2023-03-23,7,未央区,文景路,8.63,15.4,False,,
2023-03-23,7,长安区,长安大学城,8.63,18.16,False,,
2023-03-23,7,长安区,西部大道,6.9,16.48,False,,
2023-03-23,7,长安区,子午大道,8.63,17.02,False,,
2023-03-23,7,长安区,常宁路,6.9,18.98,False,,
2023-03-23,7,高新区,科技路,10.0,24.13,False,,
2023-03-23,7,高新区,高新路,10.0,12.82,False,,
2023-03-23,7,高新区,丈八路,8.63,16.35,False,,
2023-03-23,7,高新区,唐延路,10.0,24.88,False,,
2023-03-23,7,曲江新区,雁展路,10.0,16.2,False,,
2023-03-23,7,曲江新区,曲江池西路,8.63,12.53,False,,
2023-03-23,7,曲江新区,慈恩路,6.9,11.49,False,,
2023-03-23,7,曲江新区,曲江池东路,8.63,18.1,False,,
2023-03-23,7,,,,,False,地铁,13.14
2023-03-23,7,,,,,False,公交,9.72
2023-03-23,8,新城区,解放路,10.0,12.16,False,,
2023-03-23,8,新城区,长乐路,10.0,12.25,False,,
2023-03-23,8,新城区,韩森路,10.0,11.16,False,,
2023-03-23,8,新城区,民乐路,10.0,13.19,False,,
2023-03-23,8,碑林区,南大街,10.0,10.92,False,,
2023-03-23,8,碑林区,东大街,10.0,14.83,False,,
2023-03-23,8,碑林区,西大街,10.0,21.65,False,,
2023-03-23,8,碑林区,北大街,10.0,16.79,False,,
2023-03-23,8,莲湖区,北院门,10.0,15.69,False,,
2023-03-23,8,莲湖区,环城西路,10.0,23.73,False,,
2023-03-23,8,莲湖区,劳动路,10.0,18.63,False,,
2023-03-23,8,莲湖区,大兴路,10.0,10.35,False,,
2023-03-23,8,雁塔区,小寨路,10.0,22.03,False,,
2023-03-23,8,雁塔区,雁塔路,10.0,18.32,False,,
2023-03-23,8,雁塔区,长安路,10.0,11.8,False,,
2023-03-23,8,雁塔区,含光路,10.0,13.75,False,,
2023-03-23,8,未央区,未央路,10.0,21.46,False,,
2023-03-23,8,未央区,凤城路,10.0,24.17,False,,
2023-03-23,8,未央区,太华路,10.0,20.63,False,,
2023-03-23,8,未央区,文景路,10.0,15.21,False,,
2023-03-23,8,长安区,长安大学城,10.0,19.94,False,,
2023-03-23,8,长安区,西部大道,8.99,16.24,False,,
2023-03-23,8,长安区,子午大道,10.0,16.01,False,,
2023-03-23,8,长安区,常宁路,8.99,23.34,False,,
2023-03-23,8,高新区,科技路,10.0,15.3,False,,
2023-03-23,8,高新区,高新路,10.0,18.32,False,,
2023-03-23,8,高新区,丈八路,10.0,19.88,False,,
2023-03-23,8,高新区,唐延路,10.0,10.21,False,,
2023-03-23,8,曲江新区,雁展路,10.0,10.45,False,,
2023-03-23,8,曲江新区,曲江池西路,10.0,14.69,False,,
2023-03-23,8,曲江新区,慈恩路,8.99,10.29,False,,
2023-03-23,8,曲江新区,曲江池东路,10.0,18.69,False,,
2023-03-23,8,,,,,False,地铁,18.29
2023-03-23,8,,,,,False,公交,12.33
2023-03-23,9,新城区,解放路,10.0,22.72,False,,
2023-03-23,9,新城区,长乐路,9.87,12.23,False,,
2023-03-23,9,新城区,韩森路,8.22,11.0,False,,
2023-03-23,9,新城区,民乐路,9.87,18.17,False,,
2023-03-23,9,碑林区,南大街,10.0,16.82,False,,
2023-03-23,9,碑林区,东大街,10.0,18.93,False,,
2023-03-23,9,碑林区,西大街,10.0,11.44,False,,
2023-03-23,9,碑林区,北大街,10.0,16.07,False,,
2023-03-23,9,莲湖区,北院门,10.0,16.17,False,,
2023-03-23,9,莲湖区,环城西路,9.87,10.78,False,,
2023-03-23,9,莲湖区,劳动路,9.87,10.36,False,,
2023-03-23,9,莲湖区,大兴路,8.22,12.92,False,,
2023-03-23,9,雁塔区,小寨路,10.0,22.56,False,,
2023-03-23,9,雁塔区,雁塔路,9.87,23.23,False,,
2023-03-23,9,雁塔区,长安路,10.0,22.41,False,,
2023-03-23,9,雁塔区,含光路,9.87,17.47,False,,
2023-03-23,9,未央区,未央路,9.87,22.14,False,,
2023-03-23,9,未央区,凤城路,8.22,13.68,False,,
2023-03-23,9,未央区,太华路,9.87,19.41,False,,
2023-03-23,9,未央区,文景路,8.22,10.51,False,,
2023-03-23,9,长安区,长安大学城,8.22,24.03,False,,
2023-03-23,9,长安区,西部大道,6.58,17.06,False,,
2023-03-23,9,长安区,子午大道,8.22,11.89,False,,
2023-03-23,9,长安区,常宁路,6.58,10.28,False,,
2023-03-23,9,高新区,科技路,10.0,19.18,False,,
2023-03-23,9,高新区,高新路,9.87,22.1,False,,
2023-03-23,9,高新区,丈八路,8.22,18.4,False,,
2023-03-23,9,高新区,唐延路,9.87,10.87,False,,
2023-03-23,9,曲江新区,雁展路,9.87,19.74,False,,
2023-03-23,9,曲江新区,曲江池西路,8.22,15.14,False,,
2023-03-23,9,曲江新区,慈恩路,6.58,13.22,False,,
2023-03-23,9,曲江新区,曲江池东路,8.22,19.7,False,,
2023-03-23,9,,,,,False,地铁,12.49
2023-03-23,9,,,,,False,公交,10.54
2023-03-23,10,新城区,解放路,8.53,14.41,False,,
2023-03-23,10,新城区,长乐路,7.31,19.0,False,,
2023-03-23,10,新城区,韩森路,6.09,11.72,False,,
