date,material_id,demand
2023-05-09,MAT042,0
2023-05-10,MAT042,0
2023-05-11,MAT042,0
2023-05-12,MAT042,0
2023-05-13,MAT042,0
2023-05-14,MAT042,0
2023-05-15,MAT042,0
2023-05-16,MAT042,0
2023-05-17,MAT042,0
2023-05-18,MAT042,0
2023-05-19,MAT042,0
2023-05-20,MAT042,0
2023-05-21,MAT042,0
2023-05-22,MAT042,0
2023-05-23,MAT042,0
2023-05-24,MAT042,0
2023-05-25,MAT042,0
2023-05-26,MAT042,0
2023-05-27,MAT042,0
2023-05-28,MAT042,0
2023-05-29,MAT042,0
2023-05-30,MAT042,0
2023-05-31,MAT042,46
2023-06-01,MAT042,0
2023-06-02,MAT042,0
2023-06-03,MAT042,0
2023-06-04,MAT042,0
2023-06-05,MAT042,0
2023-06-06,MAT042,0
2023-06-07,MAT042,0
2023-06-08,MAT042,0
2023-06-09,MAT042,0
2023-06-10,MAT042,0
2023-06-11,MAT042,0
2023-06-12,MAT042,0
2023-06-13,MAT042,0
2023-06-14,MAT042,0
2023-06-15,MAT042,0
2023-06-16,MAT042,65
2023-06-17,MAT042,0
2023-06-18,MAT042,0
2023-06-19,MAT042,0
2023-06-20,MAT042,0
2023-06-21,MAT042,12
2023-06-22,MAT042,0
2023-06-23,MAT042,0
2023-06-24,MAT042,0
2023-06-25,MAT042,0
2023-06-26,MAT042,0
2023-06-27,MAT042,0
2023-06-28,MAT042,38
2023-06-29,MAT042,0
2023-06-30,MAT042,0
2023-07-01,MAT042,0
2023-07-02,MAT042,0
2023-07-03,MAT042,0
2023-07-04,MAT042,0
2023-07-05,MAT042,0
2023-07-06,MAT042,0
2023-07-07,MAT042,0
2023-07-08,MAT042,0
2023-07-09,MAT042,0
2023-07-10,MAT042,0
2023-07-11,MAT042,0
2023-07-12,MAT042,56
2023-07-13,MAT042,54
2023-07-14,MAT042,0
2023-07-15,MAT042,0
2023-07-16,MAT042,0
2023-07-17,MAT042,57
2023-07-18,MAT042,0
2023-07-19,MAT042,0
2023-07-20,MAT042,0
2023-07-21,MAT042,0
2023-07-22,MAT042,0
2023-07-23,MAT042,15
2023-07-24,MAT042,0
2023-07-25,MAT042,0
2023-07-26,MAT042,0
2023-07-27,MAT042,0
2023-07-28,MAT042,0
2023-07-29,MAT042,0
2023-07-30,MAT042,42
2023-07-31,MAT042,0
2023-08-01,MAT042,0
2023-08-02,MAT042,0
2023-08-03,MAT042,0
2023-08-04,MAT042,0
2023-08-05,MAT042,0
2023-08-06,MAT042,0
2023-08-07,MAT042,0
2023-08-08,MAT042,0
2023-08-09,MAT042,0
2023-08-10,MAT042,0
2023-08-11,MAT042,0
2023-08-12,MAT042,0
2023-08-13,MAT042,0
2023-08-14,MAT042,0
2023-08-15,MAT042,0
2023-08-16,MAT042,0
2023-08-17,MAT042,0
2023-08-18,MAT042,0
2023-08-19,MAT042,8
2023-08-20,MAT042,0
2023-08-21,MAT042,0
2023-08-22,MAT042,0
2023-08-23,MAT042,0
2023-08-24,MAT042,0
2023-08-25,MAT042,0
2023-08-26,MAT042,0
2023-08-27,MAT042,0
2023-08-28,MAT042,0
2023-08-29,MAT042,0
2023-08-30,MAT042,0
2023-08-31,MAT042,0
2023-09-01,MAT042,0
2023-09-02,MAT042,0
2023-09-03,MAT042,0
2023-09-04,MAT042,0
2023-09-05,MAT042,0
2023-09-06,MAT042,0
2023-09-07,MAT042,38
2023-09-08,MAT042,0
2023-09-09,MAT042,0
2023-09-10,MAT042,0
2023-09-11,MAT042,0
2023-09-12,MAT042,0
2023-09-13,MAT042,0
2023-09-14,MAT042,22
2023-09-15,MAT042,0
2023-09-16,MAT042,0
2023-09-17,MAT042,0
2023-09-18,MAT042,0
2023-09-19,MAT042,0
2023-09-20,MAT042,0
2023-09-21,MAT042,0
2023-09-22,MAT042,0
2023-09-23,MAT042,0
2023-09-24,MAT042,0
2023-09-25,MAT042,0
2023-09-26,MAT042,0
2023-09-27,MAT042,0
2023-09-28,MAT042,0
2023-09-29,MAT042,0
2023-09-30,MAT042,0
2023-10-01,MAT042,0
2023-10-02,MAT042,0
2023-10-03,MAT042,0
2023-10-04,MAT042,0
2023-10-05,MAT042,0
2023-10-06,MAT042,0
2023-10-07,MAT042,0
2023-10-08,MAT042,0
2023-10-09,MAT042,0
2023-10-10,MAT042,0
2023-10-11,MAT042,0
2023-10-12,MAT042,0
2023-10-13,MAT042,0
2023-10-14,MAT042,0
2023-10-15,MAT042,0
2023-10-16,MAT042,0
2023-10-17,MAT042,0
2023-10-18,MAT042,0
2023-10-19,MAT042,0
2023-10-20,MAT042,0
2023-10-21,MAT042,0
2023-10-22,MAT042,0
2023-10-23,MAT042,0
2023-10-24,MAT042,0
2023-10-25,MAT042,0
2023-10-26,MAT042,322
2023-10-27,MAT042,0
2023-10-28,MAT042,27
2023-10-29,MAT042,0
2023-10-30,MAT042,0
2023-10-31,MAT042,0
2023-11-01,MAT042,16
2023-11-02,MAT042,0
2023-11-03,MAT042,0
2023-11-04,MAT042,0
2023-11-05,MAT042,0
2023-11-06,MAT042,0
2023-11-07,MAT042,0
2023-11-08,MAT042,0
2023-11-09,MAT042,0
2023-11-10,MAT042,0
2023-11-11,MAT042,0
2023-11-12,MAT042,0
2023-11-13,MAT042,0
2023-11-14,MAT042,0
2023-11-15,MAT042,0
2023-11-16,MAT042,0
2023-11-17,MAT042,0
2023-11-18,MAT042,0
2023-11-19,MAT042,0
2023-11-20,MAT042,0
2023-11-21,MAT042,0
2023-11-22,MAT042,0
2023-11-23,MAT042,0
2023-11-24,MAT042,0
2023-11-25,MAT042,0
2023-11-26,MAT042,0
2023-11-27,MAT042,0
2023-11-28,MAT042,0
2023-11-29,MAT042,0
2023-11-30,MAT042,0
2023-12-01,MAT042,0
2023-12-02,MAT042,0
2023-12-03,MAT042,0
2023-12-04,MAT042,0
2023-12-05,MAT042,0
2023-12-06,MAT042,0
2023-12-07,MAT042,0
2023-12-08,MAT042,0
2023-12-09,MAT042,0
2023-12-10,MAT042,0
2023-12-11,MAT042,0
2023-12-12,MAT042,56
2023-12-13,MAT042,0
2023-12-14,MAT042,0
2023-12-15,MAT042,0
2023-12-16,MAT042,0
2023-12-17,MAT042,0
2023-12-18,MAT042,0
2023-12-19,MAT042,55
2023-12-20,MAT042,55
2023-12-21,MAT042,0
2023-12-22,MAT042,0
2023-12-23,MAT042,0
2023-12-24,MAT042,0
2023-12-25,MAT042,0
2023-12-26,MAT042,0
2023-12-27,MAT042,0
2023-12-28,MAT042,0
2023-12-29,MAT042,0
2023-12-30,MAT042,0
2023-12-31,MAT042,0
2022-01-01,MAT043,0
2022-01-02,MAT043,0
2022-01-03,MAT043,0
2022-01-04,MAT043,0
2022-01-05,MAT043,18
2022-01-06,MAT043,0
2022-01-07,MAT043,0
2022-01-08,MAT043,20
2022-01-09,MAT043,0
2022-01-10,MAT043,0
2022-01-11,MAT043,0
2022-01-12,MAT043,15
2022-01-13,MAT043,0
2022-01-14,MAT043,24
2022-01-15,MAT043,0
2022-01-16,MAT043,0
2022-01-17,MAT043,21
2022-01-18,MAT043,0
2022-01-19,MAT043,0
2022-01-20,MAT043,0
2022-01-21,MAT043,13
2022-01-22,MAT043,22
2022-01-23,MAT043,0
2022-01-24,MAT043,0
2022-01-25,MAT043,0
2022-01-26,MAT043,0
2022-01-27,MAT043,0
2022-01-28,MAT043,0
2022-01-29,MAT043,0
2022-01-30,MAT043,0
2022-01-31,MAT043,0
2022-02-01,MAT043,0
2022-02-02,MAT043,26
2022-02-03,MAT043,43
2022-02-04,MAT043,0
2022-02-05,MAT043,34
2022-02-06,MAT043,19
2022-02-07,MAT043,0
2022-02-08,MAT043,0
2022-02-09,MAT043,0
2022-02-10,MAT043,0
2022-02-11,MAT043,0
2022-02-12,MAT043,33
2022-02-13,MAT043,30
2022-02-14,MAT043,0
2022-02-15,MAT043,117
2022-02-16,MAT043,0
2022-02-17,MAT043,0
2022-02-18,MAT043,16
2022-02-19,MAT043,0
2022-02-20,MAT043,0
2022-02-21,MAT043,0
2022-02-22,MAT043,3
2022-02-23,MAT043,20
2022-02-24,MAT043,0
2022-02-25,MAT043,0
2022-02-26,MAT043,0
2022-02-27,MAT043,0
2022-02-28,MAT043,0
2022-03-01,MAT043,0
2022-03-02,MAT043,32
2022-03-03,MAT043,0
2022-03-04,MAT043,0
2022-03-05,MAT043,25
2022-03-06,MAT043,0
2022-03-07,MAT043,0
2022-03-08,MAT043,0
2022-03-09,MAT043,0
2022-03-10,MAT043,0
2022-03-11,MAT043,0
2022-03-12,MAT043,0
2022-03-13,MAT043,0
2022-03-14,MAT043,0
2022-03-15,MAT043,33
2022-03-16,MAT043,21
2022-03-17,MAT043,22
2022-03-18,MAT043,0
2022-03-19,MAT043,0
2022-03-20,MAT043,0
2022-03-21,MAT043,0
2022-03-22,MAT043,0
2022-03-23,MAT043,27
2022-03-24,MAT043,0
2022-03-25,MAT043,0
2022-03-26,MAT043,0
2022-03-27,MAT043,0
2022-03-28,MAT043,0
2022-03-29,MAT043,0
2022-03-30,MAT043,0
2022-03-31,MAT043,0
2022-04-01,MAT043,0
2022-04-02,MAT043,0
2022-04-03,MAT043,13
2022-04-04,MAT043,0
2022-04-05,MAT043,10
2022-04-06,MAT043,0
2022-04-07,MAT043,0
2022-04-08,MAT043,0
2022-04-09,MAT043,32
2022-04-10,MAT043,0
2022-04-11,MAT043,0
2022-04-12,MAT043,0
2022-04-13,MAT043,23
2022-04-14,MAT043,0
2022-04-15,MAT043,0
2022-04-16,MAT043,25
2022-04-17,MAT043,0
2022-04-18,MAT043,0
2022-04-19,MAT043,0
2022-04-20,MAT043,34
2022-04-21,MAT043,0
2022-04-22,MAT043,0
2022-04-23,MAT043,0
2022-04-24,MAT043,0
2022-04-25,MAT043,0
2022-04-26,MAT043,0
2022-04-27,MAT043,0
2022-04-28,MAT043,17
2022-04-29,MAT043,0
2022-04-30,MAT043,0
2022-05-01,MAT043,0
2022-05-02,MAT043,0
2022-05-03,MAT043,0
2022-05-04,MAT043,47
2022-05-05,MAT043,0
2022-05-06,MAT043,0
2022-05-07,MAT043,0
2022-05-08,MAT043,0
2022-05-09,MAT043,0
2022-05-10,MAT043,0
2022-05-11,MAT043,0
2022-05-12,MAT043,29
2022-05-13,MAT043,0
2022-05-14,MAT043,0
2022-05-15,MAT043,0
2022-05-16,MAT043,0
2022-05-17,MAT043,0
2022-05-18,MAT043,0
2022-05-19,MAT043,16
2022-05-20,MAT043,0
2022-05-21,MAT043,0
2022-05-22,MAT043,0
2022-05-23,MAT043,0
2022-05-24,MAT043,0
2022-05-25,MAT043,0
2022-05-26,MAT043,0
2022-05-27,MAT043,23
2022-05-28,MAT043,0
2022-05-29,MAT043,0
2022-05-30,MAT043,21
2022-05-31,MAT043,0
2022-06-01,MAT043,0
2022-06-02,MAT043,0
2022-06-03,MAT043,0
2022-06-04,MAT043,22
2022-06-05,MAT043,0
2022-06-06,MAT043,24
2022-06-07,MAT043,0
2022-06-08,MAT043,0
2022-06-09,MAT043,0
2022-06-10,MAT043,23
2022-06-11,MAT043,15
2022-06-12,MAT043,29
2022-06-13,MAT043,18
2022-06-14,MAT043,0
2022-06-15,MAT043,0
2022-06-16,MAT043,0
2022-06-17,MAT043,12
2022-06-18,MAT043,0
2022-06-19,MAT043,132
2022-06-20,MAT043,0
2022-06-21,MAT043,0
2022-06-22,MAT043,0
2022-06-23,MAT043,0
2022-06-24,MAT043,0
2022-06-25,MAT043,0
2022-06-26,MAT043,19
2022-06-27,MAT043,0
2022-06-28,MAT043,17
2022-06-29,MAT043,0
2022-06-30,MAT043,0
2022-07-01,MAT043,0
2022-07-02,MAT043,0
2022-07-03,MAT043,0
2022-07-04,MAT043,0
2022-07-05,MAT043,13
2022-07-06,MAT043,16
2022-07-07,MAT043,0
2022-07-08,MAT043,0
2022-07-09,MAT043,19
2022-07-10,MAT043,0
2022-07-11,MAT043,0
2022-07-12,MAT043,0
2022-07-13,MAT043,0
2022-07-14,MAT043,0
2022-07-15,MAT043,0
2022-07-16,MAT043,0
2022-07-17,MAT043,21
2022-07-18,MAT043,31
2022-07-19,MAT043,28
2022-07-20,MAT043,0
2022-07-21,MAT043,22
2022-07-22,MAT043,7
2022-07-23,MAT043,0
2022-07-24,MAT043,0
2022-07-25,MAT043,19
2022-07-26,MAT043,0
2022-07-27,MAT043,25
2022-07-28,MAT043,0
2022-07-29,MAT043,0
2022-07-30,MAT043,0
2022-07-31,MAT043,0
2022-08-01,MAT043,0
2022-08-02,MAT043,17
2022-08-03,MAT043,34
2022-08-04,MAT043,27
2022-08-05,MAT043,27
2022-08-06,MAT043,0
2022-08-07,MAT043,0
2022-08-08,MAT043,0
2022-08-09,MAT043,0
2022-08-10,MAT043,0
2022-08-11,MAT043,0
2022-08-12,MAT043,0
2022-08-13,MAT043,0
2022-08-14,MAT043,0
2022-08-15,MAT043,0
2022-08-16,MAT043,0
2022-08-17,MAT043,0
2022-08-18,MAT043,0
2022-08-19,MAT043,39
2022-08-20,MAT043,0
2022-08-21,MAT043,0
2022-08-22,MAT043,0
2022-08-23,MAT043,0
2022-08-24,MAT043,19
2022-08-25,MAT043,0
2022-08-26,MAT043,0
2022-08-27,MAT043,0
2022-08-28,MAT043,0
2022-08-29,MAT043,0
2022-08-30,MAT043,0
2022-08-31,MAT043,0
2022-09-01,MAT043,27
2022-09-02,MAT043,0
2022-09-03,MAT043,0
2022-09-04,MAT043,23
2022-09-05,MAT043,0
2022-09-06,MAT043,0
2022-09-07,MAT043,0
2022-09-08,MAT043,0
2022-09-09,MAT043,26
2022-09-10,MAT043,0
2022-09-11,MAT043,0
2022-09-12,MAT043,0
2022-09-13,MAT043,0
2022-09-14,MAT043,15
2022-09-15,MAT043,0
2022-09-16,MAT043,0
2022-09-17,MAT043,0
2022-09-18,MAT043,0
2022-09-19,MAT043,0
2022-09-20,MAT043,0
2022-09-21,MAT043,0
2022-09-22,MAT043,0
2022-09-23,MAT043,0
2022-09-24,MAT043,12
2022-09-25,MAT043,0
2022-09-26,MAT043,7
2022-09-27,MAT043,0
2022-09-28,MAT043,0
2022-09-29,MAT043,0
2022-09-30,MAT043,37
2022-10-01,MAT043,0
2022-10-02,MAT043,0
2022-10-03,MAT043,40
2022-10-04,MAT043,0
2022-10-05,MAT043,32
2022-10-06,MAT043,0
2022-10-07,MAT043,0
2022-10-08,MAT043,15
2022-10-09,MAT043,13
2022-10-10,MAT043,17
2022-10-11,MAT043,0
2022-10-12,MAT043,0
2022-10-13,MAT043,0
2022-10-14,MAT043,14
2022-10-15,MAT043,0
2022-10-16,MAT043,0
2022-10-17,MAT043,0
2022-10-18,MAT043,15
2022-10-19,MAT043,27
2022-10-20,MAT043,0
2022-10-21,MAT043,0
2022-10-22,MAT043,0
2022-10-23,MAT043,0
2022-10-24,MAT043,0
2022-10-25,MAT043,25
2022-10-26,MAT043,0
2022-10-27,MAT043,0
2022-10-28,MAT043,0
2022-10-29,MAT043,0
2022-10-30,MAT043,0
2022-10-31,MAT043,0
2022-11-01,MAT043,24
2022-11-02,MAT043,0
2022-11-03,MAT043,0
2022-11-04,MAT043,0
2022-11-05,MAT043,0
2022-11-06,MAT043,16
2022-11-07,MAT043,0
2022-11-08,MAT043,0
2022-11-09,MAT043,0
2022-11-10,MAT043,0
2022-11-11,MAT043,0
2022-11-12,MAT043,67
2022-11-13,MAT043,0
2022-11-14,MAT043,51
2022-11-15,MAT043,0
2022-11-16,MAT043,22
2022-11-17,MAT043,7
2022-11-18,MAT043,0
2022-11-19,MAT043,0
2022-11-20,MAT043,0
2022-11-21,MAT043,0
2022-11-22,MAT043,0
2022-11-23,MAT043,6
2022-11-24,MAT043,0
2022-11-25,MAT043,0
2022-11-26,MAT043,0
2022-11-27,MAT043,0
2022-11-28,MAT043,24
2022-11-29,MAT043,0
2022-11-30,MAT043,0
2022-12-01,MAT043,0
2022-12-02,MAT043,30
2022-12-03,MAT043,0
2022-12-04,MAT043,0
2022-12-05,MAT043,0
2022-12-06,MAT043,0
2022-12-07,MAT043,12
2022-12-08,MAT043,0
2022-12-09,MAT043,0
2022-12-10,MAT043,0
2022-12-11,MAT043,22
2022-12-12,MAT043,0
2022-12-13,MAT043,0
2022-12-14,MAT043,0
2022-12-15,MAT043,0
2022-12-16,MAT043,29
2022-12-17,MAT043,0
2022-12-18,MAT043,3
2022-12-19,MAT043,0
2022-12-20,MAT043,0
2022-12-21,MAT043,0
2022-12-22,MAT043,0
2022-12-23,MAT043,0
2022-12-24,MAT043,0
2022-12-25,MAT043,0
2022-12-26,MAT043,0
2022-12-27,MAT043,0
2022-12-28,MAT043,0
2022-12-29,MAT043,0
2022-12-30,MAT043,15
2022-12-31,MAT043,0
2023-01-01,MAT043,0
2023-01-02,MAT043,0
2023-01-03,MAT043,0
2023-01-04,MAT043,42
2023-01-05,MAT043,0
2023-01-06,MAT043,36
2023-01-07,MAT043,0
2023-01-08,MAT043,0
2023-01-09,MAT043,23
2023-01-10,MAT043,0
2023-01-11,MAT043,0
2023-01-12,MAT043,0
2023-01-13,MAT043,0
2023-01-14,MAT043,0
2023-01-15,MAT043,28
2023-01-16,MAT043,13
2023-01-17,MAT043,0
2023-01-18,MAT043,0
2023-01-19,MAT043,0
2023-01-20,MAT043,0
2023-01-21,MAT043,0
2023-01-22,MAT043,0
2023-01-23,MAT043,0
2023-01-24,MAT043,0
2023-01-25,MAT043,0
2023-01-26,MAT043,0
2023-01-27,MAT043,0
2023-01-28,MAT043,0
2023-01-29,MAT043,0
2023-01-30,MAT043,37
2023-01-31,MAT043,0
2023-02-01,MAT043,0
2023-02-02,MAT043,14
2023-02-03,MAT043,5
2023-02-04,MAT043,0
2023-02-05,MAT043,13
2023-02-06,MAT043,0
2023-02-07,MAT043,0
2023-02-08,MAT043,0
2023-02-09,MAT043,0
2023-02-10,MAT043,0
2023-02-11,MAT043,0
2023-02-12,MAT043,0
2023-02-13,MAT043,0
2023-02-14,MAT043,0
2023-02-15,MAT043,0
2023-02-16,MAT043,13
2023-02-17,MAT043,0
2023-02-18,MAT043,0
2023-02-19,MAT043,0
2023-02-20,MAT043,0
2023-02-21,MAT043,31
2023-02-22,MAT043,0
2023-02-23,MAT043,0
2023-02-24,MAT043,23
2023-02-25,MAT043,0
2023-02-26,MAT043,0
2023-02-27,MAT043,0
2023-02-28,MAT043,13
2023-03-01,MAT043,0
2023-03-02,MAT043,0
2023-03-03,MAT043,175
2023-03-04,MAT043,0
2023-03-05,MAT043,0
2023-03-06,MAT043,0
2023-03-07,MAT043,0
2023-03-08,MAT043,15
2023-03-09,MAT043,0
2023-03-10,MAT043,35
2023-03-11,MAT043,0
2023-03-12,MAT043,0
2023-03-13,MAT043,0
2023-03-14,MAT043,0
2023-03-15,MAT043,0
2023-03-16,MAT043,0
2023-03-17,MAT043,0
2023-03-18,MAT043,20
2023-03-19,MAT043,0
2023-03-20,MAT043,0
2023-03-21,MAT043,0
2023-03-22,MAT043,0
2023-03-23,MAT043,20
2023-03-24,MAT043,0
2023-03-25,MAT043,0
2023-03-26,MAT043,0
2023-03-27,MAT043,0
2023-03-28,MAT043,0
2023-03-29,MAT043,0
2023-03-30,MAT043,0
2023-03-31,MAT043,0
2023-04-01,MAT043,0
2023-04-02,MAT043,9
2023-04-03,MAT043,0
2023-04-04,MAT043,23
2023-04-05,MAT043,0
2023-04-06,MAT043,0
2023-04-07,MAT043,0
2023-04-08,MAT043,0
2023-04-09,MAT043,0
2023-04-10,MAT043,20
2023-04-11,MAT043,0
2023-04-12,MAT043,0
2023-04-13,MAT043,0
2023-04-14,MAT043,0
2023-04-15,MAT043,26
2023-04-16,MAT043,0
2023-04-17,MAT043,0
2023-04-18,MAT043,0
2023-04-19,MAT043,0
2023-04-20,MAT043,0
2023-04-21,MAT043,0
2023-04-22,MAT043,32
2023-04-23,MAT043,0
2023-04-24,MAT043,0
2023-04-25,MAT043,24
2023-04-26,MAT043,0
2023-04-27,MAT043,0
2023-04-28,MAT043,0
2023-04-29,MAT043,0
2023-04-30,MAT043,0
2023-05-01,MAT043,62
2023-05-02,MAT043,40
2023-05-03,MAT043,0
2023-05-04,MAT043,0
2023-05-05,MAT043,0
2023-05-06,MAT043,21
2023-05-07,MAT043,0
2023-05-08,MAT043,0
2023-05-09,MAT043,0
2023-05-10,MAT043,0
2023-05-11,MAT043,0
2023-05-12,MAT043,0
2023-05-13,MAT043,20
2023-05-14,MAT043,0
2023-05-15,MAT043,0
2023-05-16,MAT043,0
2023-05-17,MAT043,0
2023-05-18,MAT043,10
2023-05-19,MAT043,25
2023-05-20,MAT043,28
2023-05-21,MAT043,0
2023-05-22,MAT043,0
2023-05-23,MAT043,0
2023-05-24,MAT043,0
2023-05-25,MAT043,0
2023-05-26,MAT043,0
2023-05-27,MAT043,0
2023-05-28,MAT043,0
2023-05-29,MAT043,0
2023-05-30,MAT043,22
2023-05-31,MAT043,0
2023-06-01,MAT043,0
2023-06-02,MAT043,27
2023-06-03,MAT043,29
2023-06-04,MAT043,0
2023-06-05,MAT043,0
2023-06-06,MAT043,30
2023-06-07,MAT043,24
2023-06-08,MAT043,0
2023-06-09,MAT043,0
2023-06-10,MAT043,0
2023-06-11,MAT043,21
2023-06-12,MAT043,0
2023-06-13,MAT043,0
2023-06-14,MAT043,0
2023-06-15,MAT043,9
2023-06-16,MAT043,0
2023-06-17,MAT043,40
2023-06-18,MAT043,25
2023-06-19,MAT043,0
2023-06-20,MAT043,0
2023-06-21,MAT043,0
2023-06-22,MAT043,6
2023-06-23,MAT043,0
2023-06-24,MAT043,0
2023-06-25,MAT043,0
2023-06-26,MAT043,25
2023-06-27,MAT043,0
2023-06-28,MAT043,0
2023-06-29,MAT043,0
2023-06-30,MAT043,0
2023-07-01,MAT043,0
2023-07-02,MAT043,0
2023-07-03,MAT043,0
2023-07-04,MAT043,0
2023-07-05,MAT043,0
2023-07-06,MAT043,0
2023-07-07,MAT043,0
2023-07-08,MAT043,0
2023-07-09,MAT043,0
2023-07-10,MAT043,0
2023-07-11,MAT043,0
2023-07-12,MAT043,0
2023-07-13,MAT043,0
2023-07-14,MAT043,0
2023-07-15,MAT043,0
2023-07-16,MAT043,0
2023-07-17,MAT043,0
2023-07-18,MAT043,0
2023-07-19,MAT043,0
2023-07-20,MAT043,0
2023-07-21,MAT043,0
2023-07-22,MAT043,0
2023-07-23,MAT043,19
2023-07-24,MAT043,0
2023-07-25,MAT043,0
2023-07-26,MAT043,0
2023-07-27,MAT043,0
2023-07-28,MAT043,0
2023-07-29,MAT043,12
2023-07-30,MAT043,0
2023-07-31,MAT043,0
2023-08-01,MAT043,0
2023-08-02,MAT043,0
2023-08-03,MAT043,0
2023-08-04,MAT043,0
2023-08-05,MAT043,0
2023-08-06,MAT043,0
2023-08-07,MAT043,0
2023-08-08,MAT043,0
2023-08-09,MAT043,0
2023-08-10,MAT043,0
2023-08-11,MAT043,0
2023-08-12,MAT043,0
2023-08-13,MAT043,30
2023-08-14,MAT043,0
2023-08-15,MAT043,0
2023-08-16,MAT043,0
2023-08-17,MAT043,0
2023-08-18,MAT043,0
2023-08-19,MAT043,0
2023-08-20,MAT043,0
2023-08-21,MAT043,19
2023-08-22,MAT043,0
2023-08-23,MAT043,0
2023-08-24,MAT043,0
2023-08-25,MAT043,0
2023-08-26,MAT043,0
2023-08-27,MAT043,0
2023-08-28,MAT043,0
2023-08-29,MAT043,0
2023-08-30,MAT043,0
2023-08-31,MAT043,0
2023-09-01,MAT043,0
2023-09-02,MAT043,0
2023-09-03,MAT043,0
2023-09-04,MAT043,12
2023-09-05,MAT043,0
2023-09-06,MAT043,0
2023-09-07,MAT043,0
2023-09-08,MAT043,0
2023-09-09,MAT043,0
2023-09-10,MAT043,132
2023-09-11,MAT043,0
2023-09-12,MAT043,24
2023-09-13,MAT043,12
2023-09-14,MAT043,23
2023-09-15,MAT043,0
2023-09-16,MAT043,0
2023-09-17,MAT043,0
2023-09-18,MAT043,0
2023-09-19,MAT043,28
2023-09-20,MAT043,0
2023-09-21,MAT043,0
2023-09-22,MAT043,0
2023-09-23,MAT043,0
2023-09-24,MAT043,0
2023-09-25,MAT043,0
2023-09-26,MAT043,22
2023-09-27,MAT043,26
2023-09-28,MAT043,0
2023-09-29,MAT043,0
2023-09-30,MAT043,53
2023-10-01,MAT043,47
2023-10-02,MAT043,56
2023-10-03,MAT043,0
2023-10-04,MAT043,47
2023-10-05,MAT043,0
2023-10-06,MAT043,34
2023-10-07,MAT043,0
2023-10-08,MAT043,0
2023-10-09,MAT043,0
2023-10-10,MAT043,9
2023-10-11,MAT043,0
2023-10-12,MAT043,0
2023-10-13,MAT043,27
2023-10-14,MAT043,0
2023-10-15,MAT043,0
2023-10-16,MAT043,0
2023-10-17,MAT043,19
2023-10-18,MAT043,0
2023-10-19,MAT043,0
2023-10-20,MAT043,0
2023-10-21,MAT043,21
2023-10-22,MAT043,19
2023-10-23,MAT043,0
2023-10-24,MAT043,13
2023-10-25,MAT043,0
2023-10-26,MAT043,0
2023-10-27,MAT043,0
2023-10-28,MAT043,0
2023-10-29,MAT043,0
2023-10-30,MAT043,0
2023-10-31,MAT043,0
2023-11-01,MAT043,24
2023-11-02,MAT043,17
2023-11-03,MAT043,0
2023-11-04,MAT043,0
2023-11-05,MAT043,0
2023-11-06,MAT043,0
2023-11-07,MAT043,16
2023-11-08,MAT043,64
2023-11-09,MAT043,0
2023-11-10,MAT043,0
2023-11-11,MAT043,0
2023-11-12,MAT043,49
2023-11-13,MAT043,0
2023-11-14,MAT043,0
2023-11-15,MAT043,24
2023-11-16,MAT043,21
2023-11-17,MAT043,22
2023-11-18,MAT043,0
2023-11-19,MAT043,0
2023-11-20,MAT043,0
2023-11-21,MAT043,0
2023-11-22,MAT043,0
2023-11-23,MAT043,0
2023-11-24,MAT043,0
2023-11-25,MAT043,0
2023-11-26,MAT043,0
2023-11-27,MAT043,0
2023-11-28,MAT043,0
2023-11-29,MAT043,0
2023-11-30,MAT043,0
2023-12-01,MAT043,30
2023-12-02,MAT043,0
2023-12-03,MAT043,0
2023-12-04,MAT043,0
2023-12-05,MAT043,0
2023-12-06,MAT043,0
2023-12-07,MAT043,0
2023-12-08,MAT043,0
2023-12-09,MAT043,0
2023-12-10,MAT043,0
2023-12-11,MAT043,0
2023-12-12,MAT043,0
2023-12-13,MAT043,16
2023-12-14,MAT043,0
2023-12-15,MAT043,15
2023-12-16,MAT043,0
2023-12-17,MAT043,24
2023-12-18,MAT043,0
2023-12-19,MAT043,0
2023-12-20,MAT043,0
2023-12-21,MAT043,0
2023-12-22,MAT043,0
2023-12-23,MAT043,0
2023-12-24,MAT043,0
2023-12-25,MAT043,44
2023-12-26,MAT043,0
2023-12-27,MAT043,0
2023-12-28,MAT043,0
2023-12-29,MAT043,0
2023-12-30,MAT043,0
2023-12-31,MAT043,0
2022-01-01,MAT044,21
2022-01-02,MAT044,30
2022-01-03,MAT044,23
2022-01-04,MAT044,26
2022-01-05,MAT044,32
2022-01-06,MAT044,29
2022-01-07,MAT044,28
2022-01-08,MAT044,30
2022-01-09,MAT044,30
2022-01-10,MAT044,32
2022-01-11,MAT044,25
2022-01-12,MAT044,26
2022-01-13,MAT044,24
2022-01-14,MAT044,27
2022-01-15,MAT044,0
2022-01-16,MAT044,21
2022-01-17,MAT044,25
2022-01-18,MAT044,32
2022-01-19,MAT044,28
2022-01-20,MAT044,29
2022-01-21,MAT044,27
2022-01-22,MAT044,21
2022-01-23,MAT044,270
2022-01-24,MAT044,30
2022-01-25,MAT044,23
2022-01-26,MAT044,29
2022-01-27,MAT044,21
2022-01-28,MAT044,27
2022-01-29,MAT044,29
2022-01-30,MAT044,26
2022-01-31,MAT044,35
2022-02-01,MAT044,25
