po_id,material_id,supplier_id,order_date,quantity,expected_delivery_date,actual_delivery_date,actual_quantity,unit_price,total_amount,actual_amount,delivery_status,quantity_status,status
PO004381,MAT001,SUP005,2023-09-11,200,2023-09-29,2023-09-29,200.0,201.65,40330.0,40330.0,On Time,Complete,Completed
PO004382,MAT008,SUP010,2023-09-11,300,2023-09-23,2023-10-01,300.0,15.98,4794.0,4794.0,Delayed,Complete,Completed
PO004383,MAT013,SUP020,2023-09-11,80,2023-10-05,2023-10-14,80.0,26.65,2132.0,2132.0,Delayed,Complete,Completed
PO004384,MAT019,SUP007,2023-09-11,150,2023-10-11,2023-10-11,150.0,51.01,7651.5,7651.5,On Time,Complete,Completed
PO004385,MAT021,SUP005,2023-09-11,240,2023-10-01,2023-10-01,240.0,380.35,91284.0,91284.0,On Time,Complete,Completed
PO004386,MAT025,SUP007,2023-09-11,50,2023-10-03,2023-10-10,50.0,33.33,1666.5,1666.5,Delayed,Complete,Completed
PO004387,MAT034,SUP014,2023-09-11,100,2023-10-09,2023-10-09,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO004388,MAT038,SUP010,2023-09-11,100,2023-09-23,2023-10-02,100.0,24.29,2429.0,2429.0,Delayed,Complete,Completed
PO004389,MAT045,SUP005,2023-09-11,200,2023-09-29,2023-09-29,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO004390,MAT050,SUP009,2023-09-11,130,2023-10-10,2023-10-10,130.0,17.2,2236.0,2236.0,On Time,Complete,Completed
PO004391,MAT019,SUP009,2023-09-12,650,2023-10-05,2023-10-05,636.0,52.43,34079.5,33345.48,On Time,Incomplete,Completed
PO004392,MAT022,SUP008,2023-09-12,91,2023-10-04,2023-10-04,91.0,91.34,8311.94,8311.94,On Time,Complete,Completed
PO004393,MAT026,SUP006,2023-09-12,200,2023-09-23,2023-09-23,200.0,28.39,5678.0,5678.0,On Time,Complete,Completed
PO004394,MAT044,SUP007,2023-09-12,50,2023-10-07,2023-10-07,47.0,10.64,532.0,500.08,On Time,Incomplete,Completed
PO004395,MAT047,SUP015,2023-09-12,50,2023-09-20,2023-09-20,49.0,154.94,7747.0,7592.06,On Time,Incomplete,Completed
PO004396,MAT022,SUP008,2023-09-13,43,2023-10-08,2023-10-08,43.0,91.34,3927.62,3927.62,On Time,Complete,Completed
PO004397,MAT023,SUP012,2023-09-13,100,2023-10-04,2023-10-04,97.0,457.2,45720.0,44348.4,On Time,Incomplete,Completed
PO004398,MAT005,SUP005,2023-09-14,40,2023-09-27,2023-09-27,40.0,351.67,14066.8,14066.8,On Time,Complete,Completed
PO004399,MAT014,SUP010,2023-09-14,70,2023-09-26,2023-09-26,70.0,9.99,699.3,699.3,On Time,Complete,Completed
PO004400,MAT034,SUP014,2023-09-14,100,2023-10-05,2023-10-05,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO004401,MAT043,SUP005,2023-09-14,45,2023-10-06,2023-10-06,45.0,422.46,19010.7,19010.7,On Time,Complete,Completed
PO004402,MAT001,SUP005,2023-09-15,100,2023-10-07,2023-10-07,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004403,MAT005,SUP005,2023-09-15,140,2023-10-07,2023-10-07,140.0,351.67,49233.8,49233.8,On Time,Complete,Completed
PO004404,MAT009,SUP015,2023-09-15,100,2023-09-24,2023-09-24,100.0,103.21,10321.0,10321.0,On Time,Complete,Completed
PO004405,MAT012,SUP004,2023-09-15,100,2023-09-26,2023-09-26,100.0,382.16,38216.0,38216.0,On Time,Complete,Completed
PO004406,MAT027,SUP005,2023-09-15,180,2023-10-01,2023-10-01,180.0,368.55,66339.0,66339.0,On Time,Complete,Completed
PO004407,MAT044,SUP001,2023-09-15,100,2023-10-17,2023-10-17,100.0,11.37,1137.0,1137.0,On Time,Complete,Completed
PO004408,MAT001,SUP005,2023-09-16,100,2023-09-30,2023-09-30,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004409,MAT011,SUP011,2023-09-16,110,2023-10-04,2023-10-04,110.0,337.07,37077.7,37077.7,On Time,Complete,Completed
PO004410,MAT022,SUP008,2023-09-16,35,2023-10-08,2023-10-08,35.0,91.34,3196.9,3196.9,On Time,Complete,Completed
PO004411,MAT028,SUP017,2023-09-16,200,2023-10-10,2023-10-10,200.0,156.62,31324.0,31324.0,On Time,Complete,Completed
PO004412,MAT033,SUP013,2023-09-16,300,2023-10-15,2023-10-15,300.0,498.23,149469.0,149469.0,On Time,Complete,Completed
PO004413,MAT047,SUP019,2023-09-16,100,2023-10-02,2023-10-02,100.0,162.06,16206.0,16206.0,On Time,Complete,Completed
PO004414,MAT050,SUP009,2023-09-16,70,2023-10-09,2023-10-09,70.0,17.2,1204.0,1204.0,On Time,Complete,Completed
PO004415,MAT018,SUP010,2023-09-17,180,2023-09-29,2023-09-29,180.0,9.73,1751.4,1751.4,On Time,Complete,Completed
PO004416,MAT019,SUP009,2023-09-17,250,2023-10-16,2023-10-16,250.0,52.43,13107.5,13107.5,On Time,Complete,Completed
PO004417,MAT038,SUP006,2023-09-17,100,2023-09-28,2023-10-06,100.0,25.03,2503.0,2503.0,Delayed,Complete,Completed
PO004418,MAT046,SUP005,2023-09-17,90,2023-10-04,2023-10-04,90.0,341.98,30778.2,30778.2,On Time,Complete,Completed
PO004419,MAT050,SUP009,2023-09-17,120,2023-10-06,2023-10-06,120.0,17.2,2064.0,2064.0,On Time,Complete,Completed
PO004420,MAT001,SUP005,2023-09-18,100,2023-10-06,2023-10-06,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004421,MAT003,SUP018,2023-09-18,60,2023-09-27,2023-10-02,60.0,1001.11,60066.6,60066.6,Delayed,Complete,Completed
PO004422,MAT048,SUP009,2023-09-18,120,2023-10-16,2023-10-16,120.0,35.57,4268.4,4268.4,On Time,Complete,Completed
PO004423,MAT007,SUP003,2023-09-19,200,2023-10-17,2023-10-17,200.0,400.86,80172.0,80172.0,On Time,Complete,Completed
PO004424,MAT020,SUP003,2023-09-19,100,2023-10-23,2023-10-23,100.0,580.29,58029.0,58029.0,On Time,Complete,Completed
PO004425,MAT022,SUP008,2023-09-19,30,2023-10-11,2023-10-21,28.0,91.34,2740.2,2557.52,Delayed,Incomplete,Completed
PO004426,MAT025,SUP007,2023-09-19,50,2023-10-15,2023-10-18,50.0,33.33,1666.5,1666.5,Delayed,Complete,Completed
PO004427,MAT030,SUP016,2023-09-19,89,2023-10-17,2023-10-17,89.0,28.17,2507.13,2507.13,On Time,Complete,Completed
PO004428,MAT032,SUP019,2023-09-19,130,2023-10-04,2023-10-04,130.0,180.92,23519.6,23519.6,On Time,Complete,Completed
PO004429,MAT034,SUP014,2023-09-19,100,2023-10-23,2023-10-23,98.0,15.4,1540.0,1509.2,On Time,Incomplete,Completed
PO004430,MAT036,SUP006,2023-09-19,300,2023-09-28,2023-09-28,300.0,14.3,4290.0,4290.0,On Time,Complete,Completed
PO004431,MAT037,SUP014,2023-09-19,240,2023-10-14,2023-10-22,240.0,11.81,2834.4,2834.4,Delayed,Complete,Completed
PO004432,MAT044,SUP007,2023-09-19,150,2023-10-12,2023-10-12,150.0,10.64,1596.0,1596.0,On Time,Complete,Completed
PO004433,MAT045,SUP005,2023-09-19,100,2023-10-10,2023-10-10,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO004434,MAT046,SUP005,2023-09-19,100,2023-10-07,2023-10-07,100.0,341.98,34198.0,34198.0,On Time,Complete,Completed
PO004435,MAT001,SUP005,2023-09-20,100,2023-10-05,2023-10-05,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004436,MAT013,SUP016,2023-09-20,160,2023-10-17,2023-10-17,160.0,26.32,4211.2,4211.2,On Time,Complete,Completed
PO004437,MAT022,SUP008,2023-09-20,51,2023-10-14,2023-10-14,50.0,91.34,4658.34,4567.0,On Time,Incomplete,Completed
PO004438,MAT008,SUP010,2023-09-21,150,2023-10-04,2023-10-04,150.0,15.98,2397.0,2397.0,On Time,Complete,Completed
PO004439,MAT015,SUP005,2023-09-21,100,2023-10-06,2023-10-06,100.0,198.83,19883.0,19883.0,On Time,Complete,Completed
PO004440,MAT022,SUP008,2023-09-21,52,2023-10-16,2023-10-16,52.0,91.34,4749.68,4749.68,On Time,Complete,Completed
PO004441,MAT028,SUP017,2023-09-21,760,2023-10-17,2023-10-17,696.0,156.62,119031.2,109007.52,On Time,Incomplete,Completed
PO004442,MAT031,SUP009,2023-09-21,50,2023-10-19,2023-10-19,50.0,23.5,1175.0,1175.0,On Time,Complete,Completed
PO004443,MAT044,SUP001,2023-09-21,50,2023-10-21,2023-10-21,50.0,11.37,568.5,568.5,On Time,Complete,Completed
PO004444,MAT046,SUP005,2023-09-21,270,2023-10-08,2023-10-08,270.0,341.98,92334.6,92334.6,On Time,Complete,Completed
PO004445,MAT002,SUP010,2023-09-22,100,2023-10-04,2023-10-06,100.0,23.2,2320.0,2320.0,Delayed,Complete,Completed
PO004446,MAT014,SUP006,2023-09-22,30,2023-09-30,2023-09-30,30.0,11.41,342.3,342.3,On Time,Complete,Completed
PO004447,MAT034,SUP014,2023-09-22,100,2023-10-20,2023-10-20,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO004448,MAT039,SUP016,2023-09-22,200,2023-10-18,2023-10-18,200.0,14.91,2982.0,2982.0,On Time,Complete,Completed
PO004449,MAT011,SUP011,2023-09-23,90,2023-10-11,2023-10-11,90.0,337.07,30336.3,30336.3,On Time,Complete,Completed
PO004450,MAT014,SUP010,2023-09-23,70,2023-10-05,2023-10-05,70.0,9.99,699.3,699.3,On Time,Complete,Completed
PO004451,MAT018,SUP014,2023-09-23,200,2023-10-27,2023-10-27,188.0,9.63,1926.0,1810.44,On Time,Incomplete,Completed
PO004452,MAT022,SUP008,2023-09-23,27,2023-10-18,2023-10-18,27.0,91.34,2466.18,2466.18,On Time,Complete,Completed
PO004453,MAT044,SUP001,2023-09-23,50,2023-10-20,2023-10-20,50.0,11.37,568.5,568.5,On Time,Complete,Completed
PO004454,MAT045,SUP005,2023-09-23,200,2023-10-14,2023-10-14,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO004455,MAT001,SUP005,2023-09-24,100,2023-10-16,2023-10-16,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004456,MAT002,SUP014,2023-09-24,400,2023-10-22,2023-10-22,400.0,21.12,8448.0,8448.0,On Time,Complete,Completed
PO004457,MAT022,SUP008,2023-09-24,46,2023-10-18,2023-10-18,46.0,91.34,4201.64,4201.64,On Time,Complete,Completed
PO004458,MAT023,SUP012,2023-09-24,260,2023-10-13,2023-10-13,260.0,457.2,118872.0,118872.0,On Time,Complete,Completed
PO004459,MAT025,SUP007,2023-09-24,50,2023-10-13,2023-10-13,50.0,33.33,1666.5,1666.5,On Time,Complete,Completed
PO004460,MAT029,SUP001,2023-09-24,80,2023-10-26,2023-10-26,80.0,25.41,2032.8,2032.8,On Time,Complete,Completed
PO004461,MAT005,SUP005,2023-09-25,50,2023-10-17,2023-10-17,50.0,351.67,17583.5,17583.5,On Time,Complete,Completed
PO004462,MAT013,SUP020,2023-09-25,260,2023-10-15,2023-10-15,260.0,26.65,6929.0,6929.0,On Time,Complete,Completed
PO004463,MAT019,SUP001,2023-09-25,150,2023-10-26,2023-10-26,137.0,48.68,7302.0,6669.16,On Time,Incomplete,Completed
PO004464,MAT035,SUP020,2023-09-25,110,2023-10-18,2023-10-18,110.0,23.46,2580.6,2580.6,On Time,Complete,Completed
PO004465,MAT040,SUP002,2023-09-25,200,2023-10-25,2023-10-25,200.0,107.79,21558.0,21558.0,On Time,Complete,Completed
PO004466,MAT044,SUP007,2023-09-25,50,2023-10-25,2023-10-25,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO004467,MAT047,SUP015,2023-09-25,100,2023-10-04,2023-10-12,100.0,154.94,15494.0,15494.0,Delayed,Complete,Completed
PO004468,MAT050,SUP009,2023-09-25,90,2023-10-20,2023-10-20,90.0,17.2,1548.0,1548.0,On Time,Complete,Completed
PO004469,MAT001,SUP005,2023-09-26,100,2023-10-12,2023-10-12,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004470,MAT016,SUP008,2023-09-26,220,2023-10-18,2023-10-18,220.0,113.0,24860.0,24860.0,On Time,Complete,Completed
PO004471,MAT027,SUP005,2023-09-26,110,2023-10-16,2023-10-16,110.0,368.55,40540.5,40540.5,On Time,Complete,Completed
PO004472,MAT032,SUP002,2023-09-26,220,2023-10-16,2023-10-16,220.0,190.74,41962.8,41962.8,On Time,Complete,Completed
PO004473,MAT034,SUP014,2023-09-26,100,2023-10-26,2023-10-26,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO004474,MAT043,SUP005,2023-09-26,50,2023-10-10,2023-10-10,50.0,422.46,21123.0,21123.0,On Time,Complete,Completed
PO004475,MAT003,SUP003,2023-09-27,60,2023-11-01,2023-11-01,54.0,883.34,53000.4,47700.36,On Time,Incomplete,Completed
PO004476,MAT005,SUP005,2023-09-27,100,2023-10-13,2023-10-13,100.0,351.67,35167.0,35167.0,On Time,Complete,Completed
PO004477,MAT018,SUP010,2023-09-27,100,2023-10-10,2023-10-10,100.0,9.73,973.0,973.0,On Time,Complete,Completed
PO004478,MAT019,SUP007,2023-09-27,300,2023-10-22,2023-10-22,277.0,51.01,15303.0,14129.77,On Time,Incomplete,Completed
PO004479,MAT022,SUP008,2023-09-27,30,2023-10-20,2023-10-20,29.0,91.34,2740.2,2648.86,On Time,Incomplete,Completed
PO004480,MAT037,SUP006,2023-09-27,205,2023-10-06,2023-10-06,196.0,11.29,2314.45,2212.84,On Time,Incomplete,Completed
PO004481,MAT044,SUP001,2023-09-27,100,2023-10-21,2023-10-21,100.0,11.37,1137.0,1137.0,On Time,Complete,Completed
PO004482,MAT004,SUP005,2023-09-28,250,2023-10-13,2023-10-13,250.0,457.21,114302.5,114302.5,On Time,Complete,Completed
PO004483,MAT013,SUP016,2023-09-28,160,2023-10-24,2023-10-24,160.0,26.32,4211.2,4211.2,On Time,Complete,Completed
PO004484,MAT014,SUP010,2023-09-28,40,2023-10-11,2023-10-11,40.0,9.99,399.6,399.6,On Time,Complete,Completed
PO004485,MAT026,SUP006,2023-09-28,100,2023-10-06,2023-10-07,100.0,28.39,2839.0,2839.0,Delayed,Complete,Completed
PO004486,MAT028,SUP017,2023-09-28,270,2023-10-23,2023-10-23,270.0,156.62,42287.4,42287.4,On Time,Complete,Completed
PO004487,MAT050,SUP009,2023-09-28,190,2023-10-21,2023-10-30,190.0,17.2,3268.0,3268.0,Delayed,Complete,Completed
PO004488,MAT015,SUP005,2023-09-29,180,2023-10-15,2023-10-15,180.0,198.83,35789.4,35789.4,On Time,Complete,Completed
PO004489,MAT018,SUP010,2023-09-29,240,2023-10-11,2023-10-15,240.0,9.73,2335.2,2335.2,Delayed,Complete,Completed
PO004490,MAT021,SUP005,2023-09-29,100,2023-10-12,2023-10-12,100.0,380.35,38035.0,38035.0,On Time,Complete,Completed
PO004491,MAT025,SUP001,2023-09-29,40,2023-10-26,2023-10-26,40.0,33.45,1338.0,1338.0,On Time,Complete,Completed
PO004492,MAT027,SUP005,2023-09-29,130,2023-10-21,2023-10-21,130.0,368.55,47911.5,47911.5,On Time,Complete,Completed
PO004493,MAT030,SUP016,2023-09-29,157,2023-10-25,2023-10-25,157.0,28.17,4422.69,4422.69,On Time,Complete,Completed
PO004494,MAT036,SUP006,2023-09-29,290,2023-10-08,2023-10-08,290.0,14.3,4147.0,4147.0,On Time,Complete,Completed
PO004495,MAT038,SUP014,2023-09-29,250,2023-11-03,2023-11-03,250.0,26.23,6557.5,6557.5,On Time,Complete,Completed
PO004496,MAT045,SUP005,2023-09-29,100,2023-10-17,2023-10-17,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO004497,MAT001,SUP005,2023-09-30,100,2023-10-19,2023-10-19,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004498,MAT011,SUP011,2023-09-30,130,2023-10-14,2023-10-14,130.0,337.07,43819.1,43819.1,On Time,Complete,Completed
PO004499,MAT014,SUP010,2023-09-30,40,2023-10-12,2023-10-19,40.0,9.99,399.6,399.6,Delayed,Complete,Completed
PO004500,MAT043,SUP005,2023-09-30,60,2023-10-21,2023-10-21,60.0,422.46,25347.6,25347.6,On Time,Complete,Completed
PO004501,MAT045,SUP005,2023-09-30,100,2023-10-16,2023-10-16,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO004502,MAT008,SUP010,2023-10-01,100,2023-10-14,2023-10-14,100.0,15.98,1598.0,1598.0,On Time,Complete,Completed
PO004503,MAT022,SUP008,2023-10-01,18,2023-10-24,2023-10-24,18.0,91.34,1644.12,1644.12,On Time,Complete,Completed
PO004504,MAT027,SUP005,2023-10-01,300,2023-10-23,2023-10-23,300.0,368.55,110565.0,110565.0,On Time,Complete,Completed
PO004505,MAT034,SUP014,2023-10-01,200,2023-11-02,2023-11-02,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
PO004506,MAT043,SUP005,2023-10-01,80,2023-10-19,2023-10-19,80.0,422.46,33796.8,33796.8,On Time,Complete,Completed
PO004507,MAT044,SUP007,2023-10-01,100,2023-10-20,2023-10-25,100.0,10.64,1064.0,1064.0,Delayed,Complete,Completed
PO004508,MAT045,SUP005,2023-10-01,100,2023-10-18,2023-10-18,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO004509,MAT049,SUP001,2023-10-01,50,2023-10-29,2023-10-29,50.0,33.03,1651.5,1651.5,On Time,Complete,Completed
PO004510,MAT001,SUP005,2023-10-02,100,2023-10-20,2023-10-20,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004511,MAT008,SUP006,2023-10-02,300,2023-10-13,2023-10-13,300.0,15.66,4698.0,4698.0,On Time,Complete,Completed
PO004512,MAT009,SUP019,2023-10-02,250,2023-10-15,2023-10-15,250.0,117.41,29352.5,29352.5,On Time,Complete,Completed
PO004513,MAT013,SUP020,2023-10-02,140,2023-10-25,2023-10-25,127.0,26.65,3731.0,3384.55,On Time,Incomplete,Completed
PO004514,MAT019,SUP001,2023-10-02,250,2023-10-28,2023-10-28,250.0,48.68,12170.0,12170.0,On Time,Complete,Completed
PO004515,MAT022,SUP008,2023-10-02,52,2023-10-25,2023-10-31,52.0,91.34,4749.68,4749.68,Delayed,Complete,Completed
PO004516,MAT025,SUP001,2023-10-02,40,2023-10-30,2023-10-30,40.0,33.45,1338.0,1338.0,On Time,Complete,Completed
PO004517,MAT026,SUP016,2023-10-02,100,2023-10-30,2023-10-30,100.0,29.08,2908.0,2908.0,On Time,Complete,Completed
PO004518,MAT043,SUP005,2023-10-02,25,2023-10-16,2023-10-16,25.0,422.46,10561.5,10561.5,On Time,Complete,Completed
PO004519,MAT045,SUP005,2023-10-02,200,2023-10-23,2023-10-23,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO004520,MAT046,SUP005,2023-10-02,260,2023-10-18,2023-10-18,260.0,341.98,88914.8,88914.8,On Time,Complete,Completed
PO004521,MAT015,SUP005,2023-10-03,100,2023-10-21,2023-10-21,100.0,198.83,19883.0,19883.0,On Time,Complete,Completed
PO004522,MAT028,SUP017,2023-10-03,220,2023-10-24,2023-10-24,220.0,156.62,34456.4,34456.4,On Time,Complete,Completed
PO004523,MAT031,SUP009,2023-10-03,150,2023-10-23,2023-10-23,150.0,23.5,3525.0,3525.0,On Time,Complete,Completed
PO004524,MAT038,SUP010,2023-10-03,300,2023-10-16,2023-10-16,300.0,24.29,7287.0,7287.0,On Time,Complete,Completed
PO004525,MAT046,SUP005,2023-10-03,670,2023-10-21,2023-10-21,670.0,341.98,229126.6,229126.6,On Time,Complete,Completed
PO004526,MAT015,SUP005,2023-10-04,60,2023-10-17,2023-10-17,60.0,198.83,11929.8,11929.8,On Time,Complete,Completed
PO004527,MAT018,SUP010,2023-10-04,240,2023-10-17,2023-10-17,237.0,9.73,2335.2,2306.01,On Time,Incomplete,Completed
PO004528,MAT022,SUP008,2023-10-04,42,2023-10-28,2023-11-03,42.0,91.34,3836.28,3836.28,Delayed,Complete,Completed
PO004529,MAT043,SUP005,2023-10-04,45,2023-10-24,2023-10-24,45.0,422.46,19010.7,19010.7,On Time,Complete,Completed
PO004530,MAT046,SUP005,2023-10-04,140,2023-10-25,2023-10-25,140.0,341.98,47877.2,47877.2,On Time,Complete,Completed
PO004531,MAT001,SUP005,2023-10-05,100,2023-10-21,2023-10-21,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004532,MAT012,SUP004,2023-10-05,100,2023-10-17,2023-10-21,100.0,382.16,38216.0,38216.0,Delayed,Complete,Completed
PO004533,MAT022,SUP008,2023-10-05,41,2023-10-28,2023-10-28,38.0,91.34,3744.94,3470.92,On Time,Incomplete,Completed
PO004534,MAT029,SUP007,2023-10-05,125,2023-10-26,2023-10-26,125.0,23.54,2942.5,2942.5,On Time,Complete,Completed
PO004535,MAT033,SUP013,2023-10-05,200,2023-11-01,2023-11-08,200.0,498.23,99646.0,99646.0,Delayed,Complete,Completed
PO004536,MAT044,SUP001,2023-10-05,100,2023-11-05,2023-11-05,100.0,11.37,1137.0,1137.0,On Time,Complete,Completed
PO004537,MAT045,SUP005,2023-10-05,200,2023-10-24,2023-10-24,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO004538,MAT003,SUP018,2023-10-06,80,2023-10-14,2023-10-23,80.0,1001.11,80088.8,80088.8,Delayed,Complete,Completed
PO004539,MAT021,SUP005,2023-10-06,200,2023-10-19,2023-10-19,200.0,380.35,76070.0,76070.0,On Time,Complete,Completed
PO004540,MAT043,SUP005,2023-10-06,50,2023-10-19,2023-10-19,50.0,422.46,21123.0,21123.0,On Time,Complete,Completed
PO004541,MAT050,SUP009,2023-10-06,180,2023-10-31,2023-10-31,180.0,17.2,3096.0,3096.0,On Time,Complete,Completed
PO004542,MAT001,SUP005,2023-10-07,100,2023-10-22,2023-10-22,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004543,MAT002,SUP014,2023-10-07,300,2023-11-07,2023-11-07,300.0,21.12,6336.0,6336.0,On Time,Complete,Completed
PO004544,MAT006,SUP016,2023-10-07,310,2023-11-04,2023-11-04,310.0,17.93,5558.3,5558.3,On Time,Complete,Completed
PO004545,MAT010,SUP011,2023-10-07,140,2023-10-27,2023-10-27,140.0,423.13,59238.2,59238.2,On Time,Complete,Completed
PO004546,MAT017,SUP008,2023-10-07,175,2023-10-29,2023-10-29,175.0,77.78,13611.5,13611.5,On Time,Complete,Completed
PO004547,MAT019,SUP007,2023-10-07,350,2023-10-27,2023-10-27,350.0,51.01,17853.5,17853.5,On Time,Complete,Completed
PO004548,MAT020,SUP011,2023-10-08,100,2023-10-25,2023-10-25,100.0,531.7,53170.0,53170.0,On Time,Complete,Completed
PO004549,MAT022,SUP008,2023-10-08,37,2023-10-31,2023-10-31,37.0,91.34,3379.58,3379.58,On Time,Complete,Completed
PO004550,MAT026,SUP016,2023-10-08,100,2023-11-06,2023-11-06,100.0,29.08,2908.0,2908.0,On Time,Complete,Completed
PO004551,MAT032,SUP017,2023-10-08,140,2023-10-28,2023-10-28,130.0,203.7,28518.0,26481.0,On Time,Incomplete,Completed
PO004552,MAT046,SUP005,2023-10-08,180,2023-10-30,2023-10-30,180.0,341.98,61556.4,61556.4,On Time,Complete,Completed
PO004553,MAT022,SUP008,2023-10-09,37,2023-10-31,2023-10-31,37.0,91.34,3379.58,3379.58,On Time,Complete,Completed
PO004554,MAT039,SUP016,2023-10-09,100,2023-11-07,2023-11-07,100.0,14.91,1491.0,1491.0,On Time,Complete,Completed
PO004555,MAT044,SUP001,2023-10-09,50,2023-11-04,2023-11-04,50.0,11.37,568.5,568.5,On Time,Complete,Completed
PO004556,MAT048,SUP007,2023-10-09,120,2023-10-28,2023-10-28,120.0,35.28,4233.6,4233.6,On Time,Complete,Completed
PO004557,MAT001,SUP005,2023-10-10,100,2023-10-25,2023-10-25,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004558,MAT014,SUP006,2023-10-10,30,2023-10-19,2023-10-19,30.0,11.41,342.3,342.3,On Time,Complete,Completed
PO004559,MAT025,SUP001,2023-10-10,40,2023-11-06,2023-11-06,37.0,33.45,1338.0,1237.65,On Time,Incomplete,Completed
PO004560,MAT044,SUP007,2023-10-10,50,2023-11-07,2023-11-07,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO004561,MAT045,SUP005,2023-10-10,100,2023-10-24,2023-10-24,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO004562,MAT007,SUP003,2023-10-11,150,2023-11-08,2023-11-08,135.0,400.86,60129.0,54116.1,On Time,Incomplete,Completed
PO004563,MAT011,SUP004,2023-10-11,140,2023-10-23,2023-10-31,140.0,360.06,50408.4,50408.4,Delayed,Complete,Completed
PO004564,MAT013,SUP020,2023-10-11,100,2023-11-05,2023-11-05,100.0,26.65,2665.0,2665.0,On Time,Complete,Completed
PO004565,MAT014,SUP010,2023-10-11,40,2023-10-24,2023-10-24,40.0,9.99,399.6,399.6,On Time,Complete,Completed
PO004566,MAT047,SUP019,2023-10-11,50,2023-10-26,2023-10-26,50.0,162.06,8103.0,8103.0,On Time,Complete,Completed
PO004567,MAT002,SUP014,2023-10-12,200,2023-11-10,2023-11-10,200.0,21.12,4224.0,4224.0,On Time,Complete,Completed
PO004568,MAT005,SUP005,2023-10-12,40,2023-10-24,2023-10-24,40.0,351.67,14066.8,14066.8,On Time,Complete,Completed
PO004569,MAT018,SUP010,2023-10-12,160,2023-10-24,2023-10-24,160.0,9.73,1556.8,1556.8,On Time,Complete,Completed
PO004570,MAT022,SUP008,2023-10-12,42,2023-11-05,2023-11-05,42.0,91.34,3836.28,3836.28,On Time,Complete,Completed
PO004571,MAT023,SUP012,2023-10-12,260,2023-10-27,2023-11-03,260.0,457.2,118872.0,118872.0,Delayed,Complete,Completed
PO004572,MAT027,SUP005,2023-10-12,250,2023-10-27,2023-10-27,250.0,368.55,92137.5,92137.5,On Time,Complete,Completed
PO004573,MAT050,SUP009,2023-10-12,170,2023-11-06,2023-11-06,170.0,17.2,2924.0,2924.0,On Time,Complete,Completed
PO004574,MAT001,SUP005,2023-10-13,100,2023-11-01,2023-11-01,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004575,MAT034,SUP014,2023-10-13,100,2023-11-11,2023-11-11,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO004576,MAT043,SUP005,2023-10-13,40,2023-10-31,2023-10-31,40.0,422.46,16898.4,16898.4,On Time,Complete,Completed
PO004577,MAT044,SUP001,2023-10-13,50,2023-11-06,2023-11-06,50.0,11.37,568.5,568.5,On Time,Complete,Completed
PO004578,MAT045,SUP005,2023-10-13,100,2023-10-29,2023-10-29,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO004579,MAT014,SUP006,2023-10-14,50,2023-10-23,2023-10-23,50.0,11.41,570.5,570.5,On Time,Complete,Completed
PO004580,MAT019,SUP009,2023-10-14,150,2023-11-06,2023-11-06,140.0,52.43,7864.5,7340.2,On Time,Incomplete,Completed
PO004581,MAT022,SUP008,2023-10-14,51,2023-11-08,2023-11-08,50.0,91.34,4658.34,4567.0,On Time,Incomplete,Completed
PO004582,MAT001,SUP005,2023-10-15,100,2023-11-03,2023-11-03,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO004583,MAT002,SUP010,2023-10-15,300,2023-10-27,2023-10-27,300.0,23.2,6960.0,6960.0,On Time,Complete,Completed
PO004584,MAT015,SUP005,2023-10-15,120,2023-11-04,2023-11-04,120.0,198.83,23859.6,23859.6,On Time,Complete,Completed
