date,material_id,beginning_inventory,demand,replenishment,ending_inventory
2023-08-10,MAT009,212,0,0,212
2023-08-10,MAT010,132,8,0,124
2023-08-10,MAT011,37,0,0,37
2023-08-10,MAT012,27,0,0,27
2023-08-10,MAT013,82,56,60,86
2023-08-10,MAT014,38,0,0,38
2023-08-10,MAT015,80,0,0,80
2023-08-10,MAT016,110,14,0,96
2023-08-10,MAT017,61,0,0,61
2023-08-10,MAT018,157,24,0,133
2023-08-10,MAT019,295,75,0,220
2023-08-10,MAT020,102,0,0,102
2023-08-10,MAT021,377,0,0,377
2023-08-10,MAT022,44,17,0,27
2023-08-10,MAT023,327,0,0,327
2023-08-10,MAT024,368,0,0,368
2023-08-10,MAT025,18,0,0,18
2023-08-10,MAT026,83,23,0,60
2023-08-10,MAT027,132,38,0,94
2023-08-10,MAT028,195,0,0,195
2023-08-10,MAT029,59,6,0,53
2023-08-10,MAT030,101,18,0,83
2023-08-10,MAT031,109,0,0,109
2023-08-10,MAT032,274,41,0,233
2023-08-10,MAT033,377,24,0,353
2023-08-10,MAT034,203,0,0,203
2023-08-10,MAT035,95,0,0,95
2023-08-10,MAT036,157,45,0,112
2023-08-10,MAT037,206,0,0,206
2023-08-10,MAT038,279,31,0,248
2023-08-10,MAT039,107,0,0,107
2023-08-10,MAT040,87,8,0,79
2023-08-10,MAT041,179,0,0,179
2023-08-10,MAT042,69,0,0,69
2023-08-10,MAT043,33,0,0,33
2023-08-10,MAT044,70,25,0,45
2023-08-10,MAT045,121,0,0,121
2023-08-10,MAT046,278,76,0,202
2023-08-10,MAT047,46,31,0,15
2023-08-10,MAT048,112,18,320,414
2023-08-10,MAT049,120,0,0,120
2023-08-10,MAT050,109,36,0,73
2023-08-11,MAT001,102,53,0,49
2023-08-11,MAT002,212,22,0,190
2023-08-11,MAT003,32,10,50,72
2023-08-11,MAT004,128,0,0,128
2023-08-11,MAT005,63,28,0,35
2023-08-11,MAT006,209,0,0,209
2023-08-11,MAT007,79,27,0,52
2023-08-11,MAT008,102,23,0,79
2023-08-11,MAT009,212,0,0,212
2023-08-11,MAT010,124,0,0,124
2023-08-11,MAT011,37,0,0,37
2023-08-11,MAT012,27,0,0,27
2023-08-11,MAT013,86,65,60,81
2023-08-11,MAT014,38,0,0,38
2023-08-11,MAT015,80,0,0,80
2023-08-11,MAT016,96,10,0,86
2023-08-11,MAT017,61,0,0,61
2023-08-11,MAT018,133,21,0,112
2023-08-11,MAT019,220,70,0,150
2023-08-11,MAT020,102,0,0,102
2023-08-11,MAT021,377,0,0,377
2023-08-11,MAT022,27,41,36,22
2023-08-11,MAT023,327,0,0,327
2023-08-11,MAT024,368,3,0,365
2023-08-11,MAT025,18,3,0,15
2023-08-11,MAT026,60,0,0,60
2023-08-11,MAT027,94,0,0,94
2023-08-11,MAT028,195,0,0,195
2023-08-11,MAT029,53,8,0,45
2023-08-11,MAT030,83,0,0,83
2023-08-11,MAT031,109,0,0,109
2023-08-11,MAT032,233,0,0,233
2023-08-11,MAT033,353,18,0,335
2023-08-11,MAT034,203,40,0,163
2023-08-11,MAT035,95,0,0,95
2023-08-11,MAT036,112,0,0,112
2023-08-11,MAT037,206,0,0,206
2023-08-11,MAT038,248,0,0,248
2023-08-11,MAT039,107,13,0,94
2023-08-11,MAT040,79,4,0,75
2023-08-11,MAT041,179,0,0,179
2023-08-11,MAT042,69,0,0,69
2023-08-11,MAT043,33,0,0,33
2023-08-11,MAT044,45,32,50,63
2023-08-11,MAT045,121,50,0,71
2023-08-11,MAT046,202,0,0,202
2023-08-11,MAT047,15,0,0,15
2023-08-11,MAT048,414,6,0,408
2023-08-11,MAT049,120,0,0,120
2023-08-11,MAT050,73,47,140,166
2023-08-12,MAT001,49,66,200,183
2023-08-12,MAT002,190,16,0,174
2023-08-12,MAT003,72,10,0,62
2023-08-12,MAT004,128,0,0,128
2023-08-12,MAT005,35,30,90,95
2023-08-12,MAT006,209,73,0,136
2023-08-12,MAT007,52,19,100,133
2023-08-12,MAT008,79,26,150,203
2023-08-12,MAT009,212,44,0,168
2023-08-12,MAT010,124,0,0,124
2023-08-12,MAT011,37,63,90,64
2023-08-12,MAT012,27,0,0,27
2023-08-12,MAT013,81,62,60,79
2023-08-12,MAT014,38,0,0,38
2023-08-12,MAT015,80,0,0,80
2023-08-12,MAT016,86,0,0,86
2023-08-12,MAT017,61,0,0,61
2023-08-12,MAT018,112,35,0,77
2023-08-12,MAT019,150,66,300,384
2023-08-12,MAT020,102,84,100,118
2023-08-12,MAT021,377,0,0,377
2023-08-12,MAT022,22,0,0,22
2023-08-12,MAT023,327,60,0,267
2023-08-12,MAT024,365,20,0,345
2023-08-12,MAT025,15,0,0,15
2023-08-12,MAT026,60,27,0,33
2023-08-12,MAT027,94,42,280,332
2023-08-12,MAT028,195,65,0,130
2023-08-12,MAT029,45,0,0,45
2023-08-12,MAT030,83,0,0,83
2023-08-12,MAT031,109,8,0,101
2023-08-12,MAT032,233,0,0,233
2023-08-12,MAT033,335,23,0,312
2023-08-12,MAT034,163,0,0,163
2023-08-12,MAT035,95,14,0,81
2023-08-12,MAT036,112,39,115,188
2023-08-12,MAT037,206,19,0,187
2023-08-12,MAT038,248,24,0,224
2023-08-12,MAT039,94,0,0,94
2023-08-12,MAT040,75,4,0,71
2023-08-12,MAT041,179,0,0,179
2023-08-12,MAT042,69,0,0,69
2023-08-12,MAT043,33,0,0,33
2023-08-12,MAT044,63,29,0,34
2023-08-12,MAT045,71,43,0,28
2023-08-12,MAT046,202,345,400,257
2023-08-12,MAT047,15,31,100,84
2023-08-12,MAT048,408,26,0,382
2023-08-12,MAT049,120,0,0,120
2023-08-12,MAT050,166,24,0,142
2023-08-13,MAT001,183,53,0,130
2023-08-13,MAT002,174,24,0,150
2023-08-13,MAT003,62,11,0,51
2023-08-13,MAT004,128,0,0,128
2023-08-13,MAT005,95,0,0,95
2023-08-13,MAT006,136,53,100,183
2023-08-13,MAT007,133,0,0,133
2023-08-13,MAT008,203,28,0,175
2023-08-13,MAT009,168,32,0,136
2023-08-13,MAT010,124,7,0,117
2023-08-13,MAT011,64,0,0,64
2023-08-13,MAT012,27,15,50,62
2023-08-13,MAT013,79,41,0,38
2023-08-13,MAT014,38,0,0,38
2023-08-13,MAT015,80,47,80,113
2023-08-13,MAT016,86,0,0,86
2023-08-13,MAT017,61,20,95,136
2023-08-13,MAT018,77,16,240,301
2023-08-13,MAT019,384,69,0,315
2023-08-13,MAT020,118,0,0,118
2023-08-13,MAT021,377,0,0,377
2023-08-13,MAT022,22,0,0,22
2023-08-13,MAT023,267,54,0,213
2023-08-13,MAT024,345,12,0,333
2023-08-13,MAT025,15,15,60,60
2023-08-13,MAT026,33,0,0,33
2023-08-13,MAT027,332,0,0,332
2023-08-13,MAT028,130,0,0,130
2023-08-13,MAT029,45,12,45,78
2023-08-13,MAT030,83,20,0,63
2023-08-13,MAT031,101,0,0,101
2023-08-13,MAT032,233,10,0,223
2023-08-13,MAT033,312,0,0,312
2023-08-13,MAT034,163,0,0,163
2023-08-13,MAT035,81,0,0,81
2023-08-13,MAT036,188,26,0,162
2023-08-13,MAT037,187,21,0,166
2023-08-13,MAT038,224,0,0,224
2023-08-13,MAT039,94,15,0,79
2023-08-13,MAT040,71,12,80,139
2023-08-13,MAT041,179,0,0,179
2023-08-13,MAT042,69,0,0,69
2023-08-13,MAT043,33,30,30,33
2023-08-13,MAT044,34,25,50,59
2023-08-13,MAT045,28,75,200,153
2023-08-13,MAT046,257,37,0,220
2023-08-13,MAT047,84,0,0,84
2023-08-13,MAT048,382,0,0,382
2023-08-13,MAT049,120,0,0,120
2023-08-13,MAT050,142,31,0,111
2023-08-14,MAT001,130,60,0,70
2023-08-14,MAT002,150,29,0,121
2023-08-14,MAT003,51,11,0,40
2023-08-14,MAT004,128,0,0,128
2023-08-14,MAT005,95,33,0,62
2023-08-14,MAT006,183,31,0,152
2023-08-14,MAT007,133,0,0,133
2023-08-14,MAT008,175,26,0,149
2023-08-14,MAT009,136,0,0,136
2023-08-14,MAT010,117,7,0,110
2023-08-14,MAT011,64,0,0,64
2023-08-14,MAT012,62,0,0,62
2023-08-14,MAT013,38,0,0,38
2023-08-14,MAT014,38,0,0,38
2023-08-14,MAT015,113,16,0,97
2023-08-14,MAT016,86,0,0,86
2023-08-14,MAT017,136,0,0,136
2023-08-14,MAT018,301,24,0,277
2023-08-14,MAT019,315,66,0,249
2023-08-14,MAT020,118,0,0,118
2023-08-14,MAT021,377,34,0,343
2023-08-14,MAT022,22,43,65,44
2023-08-14,MAT023,213,80,0,133
2023-08-14,MAT024,333,37,0,296
2023-08-14,MAT025,60,6,0,54
2023-08-14,MAT026,33,30,100,103
2023-08-14,MAT027,332,42,0,290
2023-08-14,MAT028,130,66,0,64
2023-08-14,MAT029,78,8,0,70
2023-08-14,MAT030,63,0,0,63
2023-08-14,MAT031,101,0,0,101
2023-08-14,MAT032,223,0,0,223
2023-08-14,MAT033,312,10,0,302
2023-08-14,MAT034,163,35,0,128
2023-08-14,MAT035,81,0,0,81
2023-08-14,MAT036,162,12,0,150
2023-08-14,MAT037,166,0,0,166
2023-08-14,MAT038,224,32,0,192
2023-08-14,MAT039,79,23,0,56
2023-08-14,MAT040,139,2,0,137
2023-08-14,MAT041,179,0,0,179
2023-08-14,MAT042,69,0,0,69
2023-08-14,MAT043,33,0,0,33
2023-08-14,MAT044,59,34,0,25
2023-08-14,MAT045,153,64,0,89
2023-08-14,MAT046,220,82,0,138
2023-08-14,MAT047,84,31,0,53
2023-08-14,MAT048,382,30,0,352
2023-08-14,MAT049,120,0,0,120
2023-08-14,MAT050,111,9,0,102
2023-08-15,MAT001,70,55,100,115
2023-08-15,MAT002,121,39,0,82
2023-08-15,MAT003,40,27,40,53
2023-08-15,MAT004,128,0,0,128
2023-08-15,MAT005,62,24,0,38
2023-08-15,MAT006,152,0,0,152
2023-08-15,MAT007,133,20,0,113
2023-08-15,MAT008,149,25,0,124
2023-08-15,MAT009,136,0,0,136
2023-08-15,MAT010,110,7,0,103
2023-08-15,MAT011,64,0,0,64
2023-08-15,MAT012,62,13,0,49
2023-08-15,MAT013,38,59,140,119
2023-08-15,MAT014,38,42,30,26
2023-08-15,MAT015,97,0,0,97
2023-08-15,MAT016,86,0,0,86
2023-08-15,MAT017,136,0,0,136
2023-08-15,MAT018,277,28,0,249
2023-08-15,MAT019,249,56,0,193
2023-08-15,MAT020,118,14,0,104
2023-08-15,MAT021,343,0,0,343
2023-08-15,MAT022,44,0,0,44
2023-08-15,MAT023,133,80,120,173
2023-08-15,MAT024,296,0,0,296
2023-08-15,MAT025,54,5,0,49
2023-08-15,MAT026,103,31,0,72
2023-08-15,MAT027,290,39,0,251
2023-08-15,MAT028,64,69,130,125
2023-08-15,MAT029,70,4,0,66
2023-08-15,MAT030,63,20,0,43
2023-08-15,MAT031,101,0,0,101
2023-08-15,MAT032,223,0,0,223
2023-08-15,MAT033,302,19,0,283
2023-08-15,MAT034,128,38,0,90
2023-08-15,MAT035,81,0,0,81
2023-08-15,MAT036,150,71,200,279
2023-08-15,MAT037,166,0,0,166
2023-08-15,MAT038,192,12,0,180
2023-08-15,MAT039,56,15,100,141
2023-08-15,MAT040,137,0,0,137
2023-08-15,MAT041,179,0,0,179
2023-08-15,MAT042,69,0,0,69
2023-08-15,MAT043,33,0,0,33
2023-08-15,MAT044,25,23,100,102
2023-08-15,MAT045,89,52,0,37
2023-08-15,MAT046,138,8,0,130
2023-08-15,MAT047,53,0,0,53
2023-08-15,MAT048,352,17,0,335
2023-08-15,MAT049,120,0,0,120
2023-08-15,MAT050,102,28,0,74
2023-08-16,MAT001,115,63,0,52
2023-08-16,MAT002,82,26,200,256
2023-08-16,MAT003,53,9,0,44
2023-08-16,MAT004,128,0,0,128
2023-08-16,MAT005,38,0,0,38
2023-08-16,MAT006,152,0,0,152
2023-08-16,MAT007,113,0,0,113
2023-08-16,MAT008,124,26,0,98
2023-08-16,MAT009,136,0,0,136
2023-08-16,MAT010,103,8,0,95
2023-08-16,MAT011,64,31,0,33
2023-08-16,MAT012,49,0,0,49
2023-08-16,MAT013,119,0,0,119
2023-08-16,MAT014,26,51,80,55
2023-08-16,MAT015,97,0,0,97
2023-08-16,MAT016,86,11,0,75
2023-08-16,MAT017,136,0,0,136
2023-08-16,MAT018,249,13,0,236
2023-08-16,MAT019,193,104,100,189
2023-08-16,MAT020,104,0,0,104
2023-08-16,MAT021,343,0,0,343
2023-08-16,MAT022,44,0,0,44
2023-08-16,MAT023,173,53,0,120
2023-08-16,MAT024,296,23,0,273
2023-08-16,MAT025,49,6,0,43
2023-08-16,MAT026,72,39,0,33
2023-08-16,MAT027,251,43,0,208
2023-08-16,MAT028,125,53,0,72
2023-08-16,MAT029,66,11,0,55
2023-08-16,MAT030,43,0,0,43
2023-08-16,MAT031,101,0,0,101
2023-08-16,MAT032,223,0,0,223
2023-08-16,MAT033,283,20,0,263
2023-08-16,MAT034,90,41,0,49
2023-08-16,MAT035,81,0,0,81
2023-08-16,MAT036,279,50,0,229
2023-08-16,MAT037,166,0,0,166
2023-08-16,MAT038,180,11,0,169
2023-08-16,MAT039,141,12,0,129
2023-08-16,MAT040,137,0,0,137
2023-08-16,MAT041,179,47,0,132
2023-08-16,MAT042,69,0,0,69
2023-08-16,MAT043,33,0,0,33
2023-08-16,MAT044,102,24,0,78
2023-08-16,MAT045,37,0,0,37
2023-08-16,MAT046,130,0,0,130
2023-08-16,MAT047,53,0,0,53
2023-08-16,MAT048,335,10,0,325
2023-08-16,MAT049,120,0,0,120
2023-08-16,MAT050,74,17,0,57
2023-08-17,MAT001,52,61,200,191
2023-08-17,MAT002,256,38,0,218
2023-08-17,MAT003,44,10,0,34
2023-08-17,MAT004,128,0,0,128
2023-08-17,MAT005,38,20,50,68
2023-08-17,MAT006,152,0,0,152
2023-08-17,MAT007,113,10,0,103
2023-08-17,MAT008,98,23,0,75
2023-08-17,MAT009,136,0,0,136
2023-08-17,MAT010,95,0,0,95
2023-08-17,MAT011,33,0,0,33
2023-08-17,MAT012,49,0,0,49
2023-08-17,MAT013,119,153,120,86
2023-08-17,MAT014,55,0,0,55
2023-08-17,MAT015,97,156,140,81
2023-08-17,MAT016,75,12,160,223
2023-08-17,MAT017,136,0,0,136
2023-08-17,MAT018,236,18,0,218
2023-08-17,MAT019,189,17,0,172
2023-08-17,MAT020,104,0,0,104
2023-08-17,MAT021,343,59,0,284
2023-08-17,MAT022,44,0,0,44
2023-08-17,MAT023,120,0,0,120
2023-08-17,MAT024,273,10,0,263
2023-08-17,MAT025,43,8,0,35
2023-08-17,MAT026,33,33,100,100
2023-08-17,MAT027,208,44,0,164
2023-08-17,MAT028,72,0,0,72
2023-08-17,MAT029,55,2,0,53
2023-08-17,MAT030,43,11,54,86
2023-08-17,MAT031,101,0,0,101
2023-08-17,MAT032,223,0,0,223
2023-08-17,MAT033,263,8,0,255
2023-08-17,MAT034,49,33,100,116
2023-08-17,MAT035,81,0,0,81
2023-08-17,MAT036,229,57,0,172
2023-08-17,MAT037,166,80,0,86
2023-08-17,MAT038,169,28,0,141
2023-08-17,MAT039,129,22,0,107
2023-08-17,MAT040,137,0,0,137
2023-08-17,MAT041,132,0,0,132
2023-08-17,MAT042,69,0,0,69
2023-08-17,MAT043,33,0,0,33
2023-08-17,MAT044,78,26,0,52
2023-08-17,MAT045,37,59,200,178
2023-08-17,MAT046,130,60,270,340
2023-08-17,MAT047,53,28,0,25
2023-08-17,MAT048,325,11,0,314
2023-08-17,MAT049,120,0,0,120
2023-08-17,MAT050,57,27,130,160
2023-08-18,MAT001,191,67,0,124
2023-08-18,MAT002,218,29,0,189
2023-08-18,MAT003,34,8,0,26
2023-08-18,MAT004,128,0,0,128
2023-08-18,MAT005,68,29,0,39
2023-08-18,MAT006,152,0,0,152
2023-08-18,MAT007,103,0,0,103
2023-08-18,MAT008,75,24,100,151
2023-08-18,MAT009,136,0,0,136
2023-08-18,MAT010,95,0,0,95
2023-08-18,MAT011,33,0,0,33
2023-08-18,MAT012,49,14,0,35
2023-08-18,MAT013,86,0,0,86
2023-08-18,MAT014,55,0,0,55
2023-08-18,MAT015,81,22,0,59
2023-08-18,MAT016,223,10,0,213
2023-08-18,MAT017,136,0,0,136
2023-08-18,MAT018,218,23,0,195
2023-08-18,MAT019,172,89,300,383
2023-08-18,MAT020,104,20,0,84
2023-08-18,MAT021,284,0,0,284
2023-08-18,MAT022,44,59,59,44
2023-08-18,MAT023,120,0,0,120
2023-08-18,MAT024,263,1,0,262
2023-08-18,MAT025,35,7,0,28
2023-08-18,MAT026,100,0,0,100
2023-08-18,MAT027,164,36,0,128
2023-08-18,MAT028,72,66,180,186
2023-08-18,MAT029,53,48,110,115
2023-08-18,MAT030,86,15,0,71
2023-08-18,MAT031,101,0,0,101
2023-08-18,MAT032,223,0,0,223
2023-08-18,MAT033,255,28,0,227
2023-08-18,MAT034,116,45,0,71
2023-08-18,MAT035,81,0,0,81
2023-08-18,MAT036,172,36,0,136
2023-08-18,MAT037,86,9,0,77
2023-08-18,MAT038,141,27,0,114
2023-08-18,MAT039,107,16,0,91
2023-08-18,MAT040,137,0,0,137
2023-08-18,MAT041,132,56,0,76
2023-08-18,MAT042,69,0,0,69
2023-08-18,MAT043,33,0,0,33
2023-08-18,MAT044,52,22,0,30
2023-08-18,MAT045,178,50,0,128
2023-08-18,MAT046,340,42,0,298
2023-08-18,MAT047,25,0,0,25
2023-08-18,MAT048,314,10,0,304
2023-08-18,MAT049,120,0,0,120
2023-08-18,MAT050,160,26,0,134
2023-08-19,MAT001,124,54,0,70
2023-08-19,MAT002,189,0,0,189
2023-08-19,MAT003,26,0,0,26
2023-08-19,MAT004,128,28,0,100
2023-08-19,MAT005,39,0,0,39
2023-08-19,MAT006,152,0,0,152
2023-08-19,MAT007,103,0,0,103
2023-08-19,MAT008,151,18,0,133
2023-08-19,MAT009,136,0,0,136
2023-08-19,MAT010,95,7,0,88
2023-08-19,MAT011,33,41,100,92
2023-08-19,MAT012,35,0,0,35
2023-08-19,MAT013,86,58,60,88
2023-08-19,MAT014,55,0,0,55
2023-08-19,MAT015,59,25,80,114
2023-08-19,MAT016,213,0,0,213
2023-08-19,MAT017,136,0,0,136
2023-08-19,MAT018,195,18,0,177
2023-08-19,MAT019,383,83,0,300
2023-08-19,MAT020,84,7,0,77
2023-08-19,MAT021,284,41,0,243
2023-08-19,MAT022,44,33,0,11
2023-08-19,MAT023,120,0,0,120
2023-08-19,MAT024,262,9,0,253
2023-08-19,MAT025,28,6,0,22
2023-08-19,MAT026,100,32,0,68
2023-08-19,MAT027,128,0,0,128
2023-08-19,MAT028,186,0,0,186
2023-08-19,MAT029,115,11,0,104
2023-08-19,MAT030,71,24,0,47
2023-08-19,MAT031,101,0,0,101
2023-08-19,MAT032,223,36,0,187
2023-08-19,MAT033,227,20,0,207
2023-08-19,MAT034,71,225,300,146
2023-08-19,MAT035,81,0,0,81
2023-08-19,MAT036,136,34,0,102
2023-08-19,MAT037,77,20,147,204
2023-08-19,MAT038,114,0,0,114
2023-08-19,MAT039,91,21,0,70
2023-08-19,MAT040,137,0,0,137
2023-08-19,MAT041,76,0,0,76
2023-08-19,MAT042,69,8,0,61
2023-08-19,MAT043,33,0,0,33
2023-08-19,MAT044,30,32,50,48
2023-08-19,MAT045,128,0,0,128
2023-08-19,MAT046,298,51,0,247
2023-08-19,MAT047,25,0,0,25
2023-08-19,MAT048,304,0,0,304
2023-08-19,MAT049,120,0,0,120
2023-08-19,MAT050,134,24,0,110
2023-08-20,MAT001,70,56,100,114
2023-08-20,MAT002,189,8,0,181
2023-08-20,MAT003,26,70,90,46
2023-08-20,MAT004,100,0,0,100
2023-08-20,MAT005,39,24,50,65
2023-08-20,MAT006,152,0,0,152
2023-08-20,MAT007,103,0,0,103
2023-08-20,MAT008,133,29,0,104
2023-08-20,MAT009,136,24,0,112
2023-08-20,MAT010,88,0,0,88
2023-08-20,MAT011,92,73,80,99
2023-08-20,MAT012,35,0,0,35
2023-08-20,MAT013,88,0,0,88
2023-08-20,MAT014,55,43,0,12
2023-08-20,MAT015,114,35,0,79
2023-08-20,MAT016,213,0,0,213
2023-08-20,MAT017,136,0,0,136
2023-08-20,MAT018,177,19,0,158
2023-08-20,MAT019,300,79,0,221
2023-08-20,MAT020,77,20,0,57
2023-08-20,MAT021,243,0,0,243
2023-08-20,MAT022,11,0,0,11
2023-08-20,MAT023,120,0,0,120
2023-08-20,MAT024,253,15,0,238
2023-08-20,MAT025,22,1,0,21
2023-08-20,MAT026,68,0,0,68
2023-08-20,MAT027,128,48,90,170
2023-08-20,MAT028,186,0,0,186
2023-08-20,MAT029,104,13,0,91
2023-08-20,MAT030,47,0,0,47
2023-08-20,MAT031,101,0,0,101
2023-08-20,MAT032,187,7,0,180
2023-08-20,MAT033,207,21,0,186
2023-08-20,MAT034,146,41,0,105
2023-08-20,MAT035,81,14,0,67
2023-08-20,MAT036,102,46,130,186
2023-08-20,MAT037,204,17,0,187
2023-08-20,MAT038,114,0,0,114
2023-08-20,MAT039,70,0,0,70
2023-08-20,MAT040,137,0,0,137
2023-08-20,MAT041,76,0,0,76
2023-08-20,MAT042,61,0,0,61
2023-08-20,MAT043,33,0,0,33
2023-08-20,MAT044,48,27,0,21
2023-08-20,MAT045,128,83,0,45
2023-08-20,MAT046,247,83,0,164
2023-08-20,MAT047,25,0,0,25
2023-08-20,MAT048,304,18,0,286
2023-08-20,MAT049,120,10,0,110
2023-08-20,MAT050,110,65,170,215
2023-08-21,MAT001,114,50,0,64
2023-08-21,MAT002,181,24,0,157
2023-08-21,MAT003,46,11,0,35
2023-08-21,MAT004,100,0,0,100
2023-08-21,MAT005,65,29,0,36
2023-08-21,MAT006,152,0,0,152
2023-08-21,MAT007,103,20,0,83
2023-08-21,MAT008,104,26,0,78
2023-08-21,MAT009,112,31,0,81
2023-08-21,MAT010,88,0,0,88
2023-08-21,MAT011,99,48,0,51
2023-08-21,MAT012,35,0,0,35
2023-08-21,MAT013,88,63,140,165
2023-08-21,MAT014,12,0,0,12
2023-08-21,MAT015,79,38,0,41
2023-08-21,MAT016,213,0,0,213
2023-08-21,MAT017,136,0,0,136
2023-08-21,MAT018,158,22,0,136
2023-08-21,MAT019,221,92,0,129
2023-08-21,MAT020,57,0,0,57
2023-08-21,MAT021,243,0,0,243
2023-08-21,MAT022,11,42,64,33
2023-08-21,MAT023,120,0,0,120
2023-08-21,MAT024,238,21,0,217
2023-08-21,MAT025,21,6,0,15
2023-08-21,MAT026,68,32,0,36
2023-08-21,MAT027,170,405,480,245
2023-08-21,MAT028,186,0,0,186
2023-08-21,MAT029,91,7,0,84
2023-08-21,MAT030,47,0,0,47
2023-08-21,MAT031,101,0,0,101
2023-08-21,MAT032,180,0,0,180
2023-08-21,MAT033,186,13,0,173
2023-08-21,MAT034,105,38,0,67
2023-08-21,MAT035,67,0,0,67
2023-08-21,MAT036,186,1,0,185
2023-08-21,MAT037,187,14,0,173
2023-08-21,MAT038,114,33,0,81
2023-08-21,MAT039,70,21,0,49
2023-08-21,MAT040,137,4,0,133
2023-08-21,MAT041,76,29,130,177
2023-08-21,MAT042,61,0,0,61
2023-08-21,MAT043,33,19,50,64
2023-08-21,MAT044,21,24,100,97
2023-08-21,MAT045,45,0,0,45
2023-08-21,MAT046,164,59,0,105
2023-08-21,MAT047,25,0,0,25
2023-08-21,MAT048,286,0,0,286
2023-08-21,MAT049,110,0,0,110
2023-08-21,MAT050,215,59,0,156
2023-08-22,MAT001,64,54,100,110
2023-08-22,MAT002,157,2,0,155
2023-08-22,MAT003,35,10,0,25
2023-08-22,MAT004,100,0,0,100
2023-08-22,MAT005,36,0,0,36
2023-08-22,MAT006,152,0,0,152
2023-08-22,MAT007,83,0,0,83
2023-08-22,MAT008,78,22,150,206
2023-08-22,MAT009,81,0,0,81
2023-08-22,MAT010,88,8,0,80
2023-08-22,MAT011,51,260,300,91
2023-08-22,MAT012,35,13,0,22
2023-08-22,MAT013,165,37,0,128
2023-08-22,MAT014,12,53,80,39
2023-08-22,MAT015,41,33,140,148
2023-08-22,MAT016,213,0,0,213
2023-08-22,MAT017,136,0,0,136
2023-08-22,MAT018,136,28,0,108
2023-08-22,MAT019,129,55,250,324
2023-08-22,MAT020,57,0,0,57
2023-08-22,MAT021,243,0,0,243
2023-08-22,MAT022,33,0,0,33
2023-08-22,MAT023,120,0,0,120
2023-08-22,MAT024,217,0,0,217
2023-08-22,MAT025,15,9,40,46
2023-08-22,MAT026,36,21,200,215
2023-08-22,MAT027,245,46,0,199
2023-08-22,MAT028,186,0,0,186
2023-08-22,MAT029,84,5,0,79
2023-08-22,MAT030,47,0,0,47
2023-08-22,MAT031,101,15,0,86
2023-08-22,MAT032,180,0,0,180
2023-08-22,MAT033,173,21,0,152
2023-08-22,MAT034,67,20,0,47
2023-08-22,MAT035,67,0,0,67
2023-08-22,MAT036,185,15,0,170
2023-08-22,MAT037,173,0,0,173
2023-08-22,MAT038,81,0,0,81
2023-08-22,MAT039,49,17,200,232
2023-08-22,MAT040,133,11,0,122
2023-08-22,MAT041,177,0,0,177
2023-08-22,MAT042,61,0,0,61
2023-08-22,MAT043,64,0,0,64
2023-08-22,MAT044,97,28,0,69
2023-08-22,MAT045,45,30,100,115
2023-08-22,MAT046,105,36,270,339
2023-08-22,MAT047,25,0,0,25
2023-08-22,MAT048,286,14,0,272
2023-08-22,MAT049,110,14,0,96
2023-08-22,MAT050,156,53,0,103
2023-08-23,MAT001,110,60,0,50
2023-08-23,MAT002,155,39,0,116
2023-08-23,MAT003,25,0,0,25
2023-08-23,MAT004,100,45,200,255
2023-08-23,MAT005,36,0,0,36
2023-08-23,MAT006,152,0,0,152
2023-08-23,MAT007,83,8,0,75
2023-08-23,MAT008,206,32,0,174
2023-08-23,MAT009,81,0,0,81
2023-08-23,MAT010,80,7,0,73
2023-08-23,MAT011,91,0,0,91
2023-08-23,MAT012,22,0,0,22
2023-08-23,MAT013,128,53,0,75
2023-08-23,MAT014,39,58,70,51
2023-08-23,MAT015,148,76,0,72
2023-08-23,MAT016,213,7,0,206
2023-08-23,MAT017,136,0,0,136
2023-08-23,MAT018,108,22,0,86
2023-08-23,MAT019,324,0,0,324
2023-08-23,MAT020,57,0,0,57
2023-08-23,MAT021,243,0,0,243
2023-08-23,MAT022,33,31,20,22
2023-08-23,MAT023,120,0,0,120
2023-08-23,MAT024,217,23,0,194
2023-08-23,MAT025,46,0,0,46
2023-08-23,MAT026,215,29,0,186
2023-08-23,MAT027,199,40,0,159
2023-08-23,MAT028,186,0,0,186
2023-08-23,MAT029,79,7,0,72
2023-08-23,MAT030,47,0,0,47
2023-08-23,MAT031,86,0,0,86
2023-08-23,MAT032,180,0,0,180
2023-08-23,MAT033,152,23,0,129
2023-08-23,MAT034,47,0,0,47
2023-08-23,MAT035,67,0,0,67
2023-08-23,MAT036,170,21,0,149
2023-08-23,MAT037,173,19,0,154
2023-08-23,MAT038,81,0,0,81
2023-08-23,MAT039,232,22,0,210
2023-08-23,MAT040,122,0,0,122
2023-08-23,MAT041,177,0,0,177
2023-08-23,MAT042,61,0,0,61
2023-08-23,MAT043,64,0,0,64
2023-08-23,MAT044,69,27,0,42
2023-08-23,MAT045,115,0,0,115
2023-08-23,MAT046,339,0,0,339
2023-08-23,MAT047,25,0,0,25
2023-08-23,MAT048,272,0,0,272
2023-08-23,MAT049,96,0,0,96
2023-08-23,MAT050,103,59,170,214
2023-08-24,MAT001,50,63,200,187
2023-08-24,MAT002,116,58,200,258
2023-08-24,MAT003,25,11,60,74
2023-08-24,MAT004,255,0,0,255
2023-08-24,MAT005,36,0,0,36
2023-08-24,MAT006,152,0,0,152
